scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2782:1:1,"Cryphocricos Signoret, 1850","Signoret, 1850",,,,,genus,,B2782:1,accepted,,,,,,,,,,,Cryphocricos,,,"Cryphocricos Signoret, 1850",,3WD9,2020270,3WD9,2020270
B2782:1:2,Cryphocricos mexicanus,,Cryphocricos,,mexicanus,,species,n. sp.,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,mexicanus n. sp.,,ZT33,9290053,ZT33,9290053
B2782:1:3,Cryphocricos hungerfordi,,Cryphocricos,,hungerfordi,,species,n. sp.,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,hungerfordi n. sp.,,ZT2Z,2020271,ZT2Z,2020271
B2782:1:4,Cryphocricos obscuratus,,Cryphocricos,,obscuratus,,species,n. sp.,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,obscuratus n. sp.,,ZT35,9479685,ZT35,9479685
B2782:1:5,Cryphocricos latus,,Cryphocricos,,latus,,species,n. sp.,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,latus n. sp.,,ZT32,8829960,ZT32,8829960
B2782:1:6,"Cryphocricos breddini Montandon, 1911","Montandon, 1911",Cryphocricos,,breddini,,species,,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,"breddini Montandon, 1911",,ZT2V,9553549,ZT2V,9553549
B2782:1:7,Cryphocricos rufus De Carlo,De Carlo,Cryphocricos,,rufus,,species,,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,rufus De Carlo,,ZT37,9600000,ZT37,9600000
B2782:1:8,"Cryphocricos peruvianus De Carlo, 1940","De Carlo, 1940",Cryphocricos,,peruvianus,,species,,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,"peruvianus De Carlo, 1940",,ZT36,9289412,ZT36,9289412
B2782:1:9,"Cryphocricos barozzii Signoret, 1850","Signoret, 1850",Cryphocricos,,barozzii,,species,,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,"barozzii Signoret, 1850",,6BK23,2020272,6BK23,2020272
B2782:1:10,Cryphocricos daguerrei De Carlo,De Carlo,Cryphocricos,,daguerrei,,species,,B2782:1,accepted,,,B2782:1:1,"Cryphocricos Signoret, 1850",,,,,,,Cryphocricos,,Cryphocricos,daguerrei De Carlo,,ZT2W,9600697,ZT2W,9600697
