scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B362:1:1,Nitela Latreille,Latreille,,,,,genus,,B362:1,accepted,,,,,,,,,,,Nitela,,,63F8L,4298285,63F8L,4298285
B362:1:2,Nitela henrici Turner,Turner,Nitela,,henrici,,species,1926a,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JD3,7379265,47JD3,7379265
B362:1:3,Nitela protuberancis,,Nitela,,protuberancis,,species,sp. nov.,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JDV,8380994,47JDV,8380994
B362:1:4,"Nitela collaris Turner,","Turner,",Nitela,,collaris,,species,1926b,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JCN,8401181,47JCN,8401181
B362:1:5,"Nitela bicornis Williams, 1928","Williams, 1928",Nitela,,bicornis,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,73ZBN,7767743,73ZBN,7767743
B362:1:6,"Nitela apoensis Tsuneki et al., 1992","Tsuneki et al., 1992",Nitela,,apoensis,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,6RZBN,7887794,6RZBN,7887794
B362:1:7,"Nitela williamsi Menke, 1968","Menke, 1968",Nitela,,williamsi,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,6RZBD,8208233,6RZBD,8208233
B362:1:8,"Nitela domestica Williams, 1928","Williams, 1928",Nitela,,domestica,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JCT,6129324,47JCT,6129324
B362:1:9,"Nitela philippinica Tsuneki et al., 1992","Tsuneki et al., 1992",Nitela,,philippinica,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JDS,8255592,47JDS,8255592
B362:1:10,Nitela obliquipropodea,,Nitela,,obliquipropodea,,species,sp. nov.,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JDL,7953515,47JDL,7953515
B362:1:11,Nitela yasumatsui,,Nitela,,yasumatsui,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,73ZBD,7346676,73ZBD,7346676
B362:1:12,"Nitela yasumatsui subsp. taiwana Tsuneki, 1956","Tsuneki, 1956",Nitela,,yasumatsui,taiwana,subspecies,,B362:1,accepted,,,B362:1:11,Nitela yasumatsui,,,,,,,Nitela,,Nitela | Nitela yasumatsui,5JWNH,6129322,5JWNH,6129322
B362:1:13,"Nitela luzonensis Williams, 1928","Williams, 1928",Nitela,,luzonensis,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JDC,8323473,47JDC,8323473
B362:1:14,"Nitela pendleburyi Turner,","Turner,",Nitela,,pendleburyi,,species,1926b,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JDR,7739510,47JDR,7739510
B362:1:15,"Nitela maxima Maidl, 1925","Maidl, 1925",Nitela,,maxima,,species,,B362:1,accepted,,,B362:1:1,Nitela Latreille,,,,,,,Nitela,,Nitela,47JDD,8253111,47JDD,8253111
