scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B348:1:1,Euura,,,,,,genus,,B348:1,accepted,,,,,,,,,,,Euura,,,,9013381
B348:1:2,Euura amerinae-group group,group,Euura,,,,group,,B348:1,accepted,,,B348:1:1,Euura,,,,,,,Euura,,Euura,,
B348:1:3,Euura amerinae-subgroup subgroup,subgroup,Euura,,,,subgroup,,B348:1,accepted,,,B348:1:2,Euura amerinae-group group,,,,,,,Euura,,Euura | Euura amerinae-group,,
B348:1:4,"Euura amerinae (Linnaeus, 1758)","(Linnaeus, 1758)",Euura,,amerinae,,species,,B348:1,accepted,,,B348:1:3,Euura amerinae-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura amerinae-subgroup,,4491706
B348:1:5,"Euura testaceipes (Brischke, 1883)","(Brischke, 1883)",Euura,,testaceipes,,species,,B348:1,accepted,,,B348:1:3,Euura amerinae-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura amerinae-subgroup,,4491710
B348:1:6,Euura atra-subgroup subgroup,subgroup,Euura,,,,subgroup,,B348:1,accepted,,,B348:1:2,Euura amerinae-group group,,,,,,,Euura,,Euura | Euura amerinae-group,,
B348:1:7,"Euura atra (Jurine, 1807)","(Jurine, 1807)",Euura,,atra,,species,,B348:1,accepted,,,B348:1:6,Euura atra-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura atra-subgroup,,4491701
B348:1:8,"Euura auritae Kopelke, 2000","Kopelke, 2000",Euura,,auritae,,species,,B348:1,accepted,,,B348:1:6,Euura atra-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura atra-subgroup,,4491708
B348:1:9,"Euura myrtilloides Kopelke, 1996","Kopelke, 1996",Euura,,myrtilloides,,species,,B348:1,accepted,,,B348:1:6,Euura atra-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura atra-subgroup,,4491697
B348:1:10,"Euura salicispurpureae Kopelke, 2014","Kopelke, 2014",Euura,,salicispurpureae,,species,,B348:1,accepted,,,B348:1:6,Euura atra-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura atra-subgroup,,9520466
B348:1:11,Euura weiffenbachiella Liston & Vikberg,Liston & Vikberg,Euura,,weiffenbachiella,,species,nom. nov.,B348:1,accepted,,,B348:1:6,Euura atra-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura atra-subgroup,,9524143
B348:1:12,Euura mucronata-subgroup subgroup,subgroup,Euura,,,,subgroup,,B348:1,accepted,,,B348:1:2,Euura amerinae-group group,,,,,,,Euura,,Euura | Euura amerinae-group,,
B348:1:13,"Euura daphnoidica Kopelke, 2001","Kopelke, 2001",Euura,,daphnoidica,,species,,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,4491681
B348:1:14,"Euura hastatae Malaise,","Malaise,",Euura,,hastatae,,species,1921.,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,4491687
B348:1:15,"Euura laeta (Brischke, 1883)","(Brischke, 1883)",Euura,,laeta,,species,,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,4491692
B348:1:16,"Euura lanatae Malaise, 1921","Malaise, 1921",Euura,,lanatae,,species,,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,4491683
B348:1:17,"Euura mucronata (Hartig,","(Hartig,",Euura,,mucronata,,species,1837).,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,4491694
B348:1:18,"Euura myrsinifoliae Kopelke, 2001","Kopelke, 2001",Euura,,myrsinifoliae,,species,,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,4491684
B348:1:19,"Euura subgemma Liston, 2006","Liston, 2006",Euura,,subgemma,,species,,B348:1,accepted,,,B348:1:12,Euura mucronata-subgroup subgroup,,,,,,,Euura,,Euura | Euura amerinae-group | Euura mucronata-subgroup,,7670370
B348:1:20,Euura anomaloptera-group group,group,Euura,,,,group,,B348:1,accepted,,,B348:1:1,Euura,,,,,,,Euura,,Euura,,
B348:1:21,"Euura anomaloptera (Förster, 1854)","(Förster, 1854)",Euura,,anomaloptera,,species,,B348:1,accepted,,,B348:1:20,Euura anomaloptera-group group,,,,,,,Euura,,Euura | Euura anomaloptera-group,,9262571
B348:1:22,"Euura crassispina (Thomson, 1871)","(Thomson, 1871)",Euura,,crassispina,,species,comb. nov.,B348:1,accepted,,,B348:1:20,Euura anomaloptera-group group,,,,,,,Euura,,Euura | Euura anomaloptera-group,,9013381
B348:1:23,"Euura cyrnea (Liston, 2005)","(Liston, 2005)",Euura,,cyrnea,,species,,B348:1,accepted,,,B348:1:20,Euura anomaloptera-group group,,,,,,,Euura,,Euura | Euura anomaloptera-group,,9589728
B348:1:24,"Euura nitidinota (Vikberg, 2010)","(Vikberg, 2010)",Euura,,nitidinota,,species,comb. nov.,B348:1,accepted,,,B348:1:20,Euura anomaloptera-group group,,,,,,,Euura,,Euura | Euura anomaloptera-group,,9013381
