scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B468:1:1,"Lasius Fabricius, 1805","Fabricius, 1805",,,,,subgenus,,B468:1,accepted,,,,,,,,,,,,Lasius,,5B7S,,5B7S,
B468:1:2,"Lasius brunneus (Latreille, 1798)","(Latreille, 1798)",Lasius,,brunneus,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,6P3BM,5035823,6P3BM,5035823
B468:1:3,"Formica brunnea Latreille, 1798","Latreille, 1798",Formica,,brunnea,,species,,B468:1,synonym,B468:1:2,"Lasius brunneus (Latreille, 1798)",,,,,,,,,Lasius,Lasius,Lasius,,8315058,,5035823
B468:1:4,"Formica timida Förster, 1850","Förster, 1850",Formica,,timida,,species,,B468:1,synonym,B468:1:2,"Lasius brunneus (Latreille, 1798)",,,,,,,,,Lasius,Lasius,Lasius,,7894803,,5035823
B468:1:5,"Lasius niger var. alieno-brunneus Forel, 1874","Forel, 1874",Lasius,,niger,alieno-brunneus,variety,,B468:1,synonym,B468:1:2,"Lasius brunneus (Latreille, 1798)",,,,,,,,,Lasius,Lasius,Lasius,,12078343,,5035823
B468:1:6,"Acanthomyops brunneus v. nigro-brunneus Donisthorpe, 1926","v. nigro-brunneus Donisthorpe, 1926",Acanthomyops,,brunneus,,species,,B468:1,synonym,B468:1:2,"Lasius brunneus (Latreille, 1798)",,,,,,,,,Lasius,Lasius,Lasius,,12103160,,5035838
B468:1:7,"Lasius brunneus subsp. himalayanus Forel, 1917","Forel, 1917",Lasius,,brunneus,himalayanus,subspecies,,B468:1,accepted,,,B468:1:2,"Lasius brunneus (Latreille, 1798)",,,,,,,Lasius,Lasius,Lasius | Lasius brunneus,,,,
B468:1:8,"Lasius niger var. himalayana Forel, 1894","Forel, 1894",Lasius,,niger,himalayana,variety,,B468:1,synonym,B468:1:7,"Lasius brunneus subsp. himalayanus Forel, 1917",,,,,,,,,Lasius,Lasius,Lasius | Lasius brunneus,,7769710,,7769710
B468:1:9,"Lasius niger var. himalayanus Forel, 1917","Forel, 1917",Lasius,,niger,himalayanus,variety,,B468:1,synonym,B468:1:7,"Lasius brunneus subsp. himalayanus Forel, 1917",,,,,,,,,Lasius,Lasius,Lasius | Lasius brunneus,,7769710,,7769710
B468:1:10,"Lasius lasioides (Emery, 1869)","(Emery, 1869)",Lasius,,lasioides,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGXC,5035838,3SGXC,5035838
B468:1:11,"Prenolepis lasioides Emery, 1869","Emery, 1869",Prenolepis,,lasioides,,species,,B468:1,synonym,B468:1:10,"Lasius lasioides (Emery, 1869)",,,,,,,,,Lasius,Lasius,Lasius,,9008864,,5035838
B468:1:12,"Lasius fumatus Emery, 1870","Emery, 1870",Lasius,,fumatus,,species,,B468:1,synonym,B468:1:10,"Lasius lasioides (Emery, 1869)",,,,,,,,,Lasius,Lasius,Lasius,,12121761,,5035838
B468:1:13,"Lasius niger subsp. lasioides var. barbara Santschi, 1921","var. barbara Santschi, 1921",Lasius,,niger,lasioides,subspecies,,B468:1,synonym,B468:1:10,"Lasius lasioides (Emery, 1869)",,,,,,,,,Lasius,Lasius,Lasius,,,,
B468:1:14,"Lasius turcicus Santschi, 1921","Santschi, 1921",Lasius,,turcicus,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGZ4,5035780,3SGZ4,5035780
B468:1:15,"Lasius niger subsp. turcicus Santschi, 1921","Santschi, 1921",Lasius,,niger,turcicus,subspecies,,B468:1,synonym,B468:1:14,"Lasius turcicus Santschi, 1921",,,,,,,,,Lasius,Lasius,Lasius,,11983215,,5035780
B468:1:16,"Lasius neglectus Van Loon, Boomsma & Andrasfalvy,","Van Loon, Boomsma & Andrasfalvy,",Lasius,,neglectus,,species,1990;,B468:1,synonym,B468:1:14,"Lasius turcicus Santschi, 1921",,,,,,,,,Lasius,Lasius,Lasius,,7358948,,7358948
B468:1:17,"Lasius alienus (Förster, 1850)","(Förster, 1850)",Lasius,,alienus,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGW5,5035777,3SGW5,5035777
B468:1:18,"Formica aliena Förster, 1850","Förster, 1850",Formica,,aliena,,species,,B468:1,synonym,B468:1:17,"Lasius alienus (Förster, 1850)",,,,,,,,,Lasius,Lasius,Lasius,,7917871,,5035777
B468:1:19,"Lasius obscuratus Stitz, 1938","Stitz, 1938",Lasius,,obscuratus,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGY4,5035861,3SGY4,5035861
B468:1:20,"Lasius brunneus var. obscurata Stitz, 1930","Stitz, 1930",Lasius,,brunneus,obscurata,variety,,B468:1,synonym,B468:1:19,"Lasius obscuratus Stitz, 1938",,,,,,,,,Lasius,Lasius,Lasius,,,,
B468:1:21,"Lasius flavescens Forel, 1903","Forel, 1903",Lasius,,flavescens,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,6P3BK,5035764,6P3BK,5035764
B468:1:22,"Lasius niger subsp. flavescens Forel, 1903","Forel, 1903",Lasius,,niger,flavescens,subspecies,,B468:1,synonym,B468:1:21,"Lasius flavescens Forel, 1903",,,,,,,,,Lasius,Lasius,Lasius,,,,
B468:1:23,"Lasius niger (Linnaeus, 1758)","(Linnaeus, 1758)",Lasius,,niger,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGXX,5035785,3SGXX,5035785
B468:1:24,"Formica nigra Linnaeus, 1758","Linnaeus, 1758",Formica,,nigra,,species,,B468:1,synonym,B468:1:23,"Lasius niger (Linnaeus, 1758)",,,,,,,,,Lasius,Lasius,Lasius,6JGHV,8350865,6JGHV,5035785
B468:1:25,"Lasius platythorax Seifert, 1991","Seifert, 1991",Lasius,,platythorax,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGYB,5035793,3SGYB,5035793
B468:1:26,"Lasius japonicus Santschi, 1941","Santschi, 1941",Lasius,,japonicus,,species,,B468:1,accepted,,,B468:1:1,"Lasius Fabricius, 1805",,,,,,,Lasius,Lasius,Lasius,3SGX8,5035763,3SGX8,5035763
B468:1:27,"Lasius emarginatus yar. japonicus Santschi, 1941","yar. japonicus Santschi, 1941",Lasius,,emarginatus,,species,,B468:1,synonym,B468:1:26,"Lasius japonicus Santschi, 1941",,,,,,,,,Lasius,Lasius,Lasius,3SGWP,5035813,3SGWP,5035813
