scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B153:1:1,Thysanoptera,,,,,,order,,B153:1,accepted,,,,,,,,Thysanoptera,,,,,,622VS,1228
B153:1:2,Terebrantia,,,,,,suborder,,B153:1,accepted,,,B153:1:1,Thysanoptera,,,,Thysanoptera,,,,,Thysanoptera,,
B153:1:3,Aeolothripidae,,,,,,family,,B153:1,accepted,,,B153:1:2,Terebrantia,,,,Thysanoptera,Aeolothripidae,,,,Thysanoptera | Terebrantia,63P,4383
B153:1:4,Aeolothrips Haliday,Haliday,,,,,genus,,B153:1,accepted,,,B153:1:3,Aeolothripidae,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae,PQ5,1420975
B153:1:5,Aeolothrips albicinctus Haliday,Haliday,Aeolothrips,,albicinctus,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,64XLZ,1421008
B153:1:6,Aeolothrips ericae Bagnall,Bagnall,Aeolothrips,,ericae,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,64XN7,1421010
B153:1:7,Aeolothrips gloriosus Bagnall,Bagnall,Aeolothrips,,gloriosus,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,64XMZ,4424245
B153:1:8,Aeolothrips intermedius Bagnall,Bagnall,Aeolothrips,,intermedius,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,659P2,1420998
B153:1:9,Aeolothrips fasciatus,,Aeolothrips,,fasciatus,,species,auctt.,B153:1,synonym,B153:1:8,Aeolothrips intermedius Bagnall,,,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,64XMX,1420978
B153:1:10,Aeolothrips melaleucus (Haliday),(Haliday),Aeolothrips,,melaleucus,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,659PG,1421005
B153:1:11,Aeolothrips propinquus Bagnall,Bagnall,Aeolothrips,,propinquus,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,659Q6,4424283
B153:1:12,Aeolothrips tenuicornis Bagnall,Bagnall,Aeolothrips,,tenuicornis,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,64XPB,1421001
B153:1:13,Aeolothrips versicolor Uzel,Uzel,Aeolothrips,,versicolor,,species,,B153:1,accepted,,,B153:1:4,Aeolothrips Haliday,,,,Thysanoptera,Aeolothripidae,,Aeolothrips,,Thysanoptera | Terebrantia | Aeolothripidae | Aeolothrips,659QJ,4424254
