scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B366:2:1,"Medon Stephens, 1833","Stephens, 1833",,,,,genus,,B366:2,accepted,,,,,,,,,,,Medon,,,5MJF,1040422
B366:2:2,"Medon castaneus (Gravenhorst, 1802)","(Gravenhorst, 1802)",Medon,,castaneus,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,6R8DK,5746567
B366:2:3,"Paederus castaneus Gravenhorst, 1802","Gravenhorst, 1802",Paederus,,castaneus,,species,,B366:2,synonym,B366:2:2,"Medon castaneus (Gravenhorst, 1802)",,,,,,,,,Medon,,Medon,4BXDF,8941113
B366:2:4,"Medon dilutus (Erichson, 1839)","(Erichson, 1839)",Medon,,dilutus,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,6R8DJ,5746575
B366:2:5,"Lithocharis diluta Erichson, 1839","Erichson, 1839",Lithocharis,,diluta,,species,,B366:2,synonym,B366:2:4,"Medon dilutus (Erichson, 1839)",,,,,,,,,Medon,,Medon,3VK9S,9056629
B366:2:6,"Medon piceus (Kraatz, 1858)","(Kraatz, 1858)",Medon,,piceus,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,3YQ6J,5746619
B366:2:7,"Lithocharis picea Kraatz, 1858","Kraatz, 1858",Lithocharis,,picea,,species,,B366:2,synonym,B366:2:6,"Medon piceus (Kraatz, 1858)",,,,,,,,,Medon,,Medon,3VKD7,8763217
B366:2:8,"Medon brunneus (Erichson, 1839)","(Erichson, 1839)",Medon,,brunneus,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,3YPVJ,5746564
B366:2:9,"Lithocharis brunnea Erichson, 1839","Erichson, 1839",Lithocharis,,brunnea,,species,,B366:2,synonym,B366:2:8,"Medon brunneus (Erichson, 1839)",,,,,,,,,Medon,,Medon,3VK8Q,9026561
B366:2:10,"Medon ferrugineus (Erichson, 1840)","(Erichson, 1840)",Medon,,ferrugineus,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,3YPXY,7792263
B366:2:11,"Lithocharis ferruginea Erichson, 1840","Erichson, 1840",Lithocharis,,ferruginea,,species,,B366:2,synonym,B366:2:10,"Medon ferrugineus (Erichson, 1840)",,,,,,,,,Medon,,Medon,6QL9Q,8871677
B366:2:12,"Medon fusculus (Mannerheim, 1831)","(Mannerheim, 1831)",Medon,,fusculus,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,6R8DH,5746609
B366:2:13,"Rugilus fusculus Mannerheim, 1831","Mannerheim, 1831",Rugilus,,fusculus,,species,,B366:2,synonym,B366:2:12,"Medon fusculus (Mannerheim, 1831)",,,,,,,,,Medon,,Medon,4TP22,8830557
B366:2:14,"Medon rufiventris (Nordmann, 1837)","(Nordmann, 1837)",Medon,,rufiventris,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,3YQ7V,8320833
B366:2:15,"Lathrobium rufiventre Nordmann, 1837","Nordmann, 1837",Lathrobium,,rufiventre,,species,,B366:2,synonym,B366:2:14,"Medon rufiventris (Nordmann, 1837)",,,,,,,,,Medon,,Medon,3SKBM,10143466
B366:2:16,"Medon ripicola (Kraatz, 1854)","(Kraatz, 1854)",Medon,,ripicola,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,3YQ7L,5746604
B366:2:17,"Tithocharis ripicola Kraatz, 1854","Kraatz, 1854",Tithocharis,,ripicola,,species,,B366:2,synonym,B366:2:16,"Medon ripicola (Kraatz, 1854)",,,,,,,,,Medon,,Medon,3VKDR,8949395
B366:2:18,"Medon apicalis (Kraatz, 1857)","(Kraatz, 1857)",Medon,,apicalis,,species,,B366:2,accepted,,,B366:2:1,"Medon Stephens, 1833",,,,,,,Medon,,Medon,738DQ,5746589
B366:2:19,"Lithocharis apicalis Kraatz, 1857","Kraatz, 1857",Lithocharis,,apicalis,,species,,B366:2,synonym,B366:2:18,"Medon apicalis (Kraatz, 1857)",,,,,,,,,Medon,,Medon,3VK86,9040389
