scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2459:1:1,Anomobryum concinnatum,,Anomobryum,,concinnatum,,species,,B2459:1,accepted,,,,,,,,,,,Anomobryum,,,Anomobryum concinnatum,,9MFQQ,12227520,9MFQQ,12227520
B2459:1:2,Bryum argenteum,,Bryum,,argenteum,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum argenteum,,NK2G,2676667,NK2G,2676667
B2459:1:3,Bryum blindii,,Bryum,,blindii,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum blindii,,NK36,2676523,NK36,2676523
B2459:1:4,Bryum dichotomum,,Bryum,,dichotomum,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum dichotomum,,NK5F,2676958,9LGBP,8012685
B2459:1:5,Bryum gemmiferum,,Bryum,,gemmiferum,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum gemmiferum,,NK77,2676693,9LGBQ,7517883
B2459:1:6,Bryum gemmilucens,,Bryum,,gemmilucens,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum gemmilucens,,NK78,2676684,9LGBR,7948532
B2459:1:7,Bryum oblongum,,Bryum,,oblongum,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum oblongum,,NKBB,2676861,NKBB,2676861
B2459:1:8,Bryum riparium,,Bryum,,riparium,,species,,B2459:1,accepted,,,,,,,,,,,Bryum,,,Bryum riparium,,NKDX,2676592,NKDX,2676592
B2459:1:9,Pohlia andalusica,,Pohlia,,andalusica,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia andalusica,,6W4L5,5282654,6W4L5,5282654
B2459:1:10,Pohlia andrewsii,,Pohlia,,andrewsii,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia andrewsii,,4KWGV,5282615,4KWGV,5282615
B2459:1:11,Pohlia annotina,,Pohlia,,annotina,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia annotina,,4KWGW,5282639,4KWGW,5282639
B2459:1:12,Pohlia bulbifera,,Pohlia,,bulbifera,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia bulbifera,,4KWHF,5282611,4KWHF,5282611
B2459:1:13,Pohlia camptotrachela,,Pohlia,,camptotrachela,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia camptotrachela,,4KWHH,5282589,4KWHH,5282589
B2459:1:14,Pohlia drummondii,,Pohlia,,drummondii,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia drummondii,,4KWHX,5282607,4KWHX,5282607
B2459:1:15,Pohlia filum,,Pohlia,,filum,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia filum,,4KWJ7,5282591,4KWJ7,5282591
B2459:1:16,Pohlia flexuosa,,Pohlia,,flexuosa,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia flexuosa,,9KNQN,5282553,9KNQN,5282553
B2459:1:17,Pohlia proligera,,Pohlia,,proligera,,species,,B2459:1,accepted,,,,,,,,,,,Pohlia,,,Pohlia proligera,,9KNQP,5282629,9KNQP,5282629
B2459:1:18,Ptychostomum cyclophyllum,,Ptychostomum,,cyclophyllum,,species,,B2459:1,accepted,,,,,,,,,,,Ptychostomum,,,Ptychostomum cyclophyllum,,9MC6B,7363042,9MC6B,7363042
B2459:1:19,Ptychostomum moravicum,,Ptychostomum,,moravicum,,species,,B2459:1,accepted,,,,,,,,,,,Ptychostomum,,,Ptychostomum moravicum,,9N2DL,9469784,9SWK7,7863788
B2459:1:20,Ptychostomum pallens,,Ptychostomum,,pallens,,species,,B2459:1,accepted,,,,,,,,,,,Ptychostomum,,,Ptychostomum pallens,,9MC6H,7657717,9MC6H,7657717
B2459:1:21,Ptychostomum pseudotriquetrum,,Ptychostomum,,pseudotriquetrum,,species,,B2459:1,accepted,,,,,,,,,,,Ptychostomum,,,Ptychostomum pseudotriquetrum,,BVBGM,7459211,BVBGM,7459211
B2459:1:22,Ptychostomum rubens,,Ptychostomum,,rubens,,species,,B2459:1,accepted,,,,,,,,,,,Ptychostomum,,,Ptychostomum rubens,,9MC6L,7962220,9MG9V,7386015
