scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B540:1:1,Papilionidae,,,,,,family,,B540:1,accepted,,,,,,,,,Papilionidae,,,,,DX5,9417
B540:1:2,Papilio,,,,,,genus,,B540:1,accepted,,,B540:1:1,Papilionidae,,,,,Papilionidae,,Papilio,,Papilionidae,6DFM,10175914
B540:1:3,Papilio machaon,,Papilio,,machaon,,species,,B540:1,accepted,,,B540:1:2,Papilio,,,,,Papilionidae,,Papilio,,Papilionidae | Papilio,4CKH8,8225376
B540:1:4,Iphiclides,,,,,,genus,,B540:1,accepted,,,B540:1:1,Papilionidae,,,,,Papilionidae,,Iphiclides,,Papilionidae,54T7,1938213
B540:1:5,Iphiclides podalirius,,Iphiclides,,podalirius,,species,,B540:1,accepted,,,B540:1:4,Iphiclides,,,,,Papilionidae,,Iphiclides,,Papilionidae | Iphiclides,6N94P,1938214
B540:1:6,Pieridae,,,,,,family,,B540:1,accepted,,,,,,,,,Pieridae,,,,,625MK,5481
B540:1:7,Aporia,,,,,,genus,,B540:1,accepted,,,B540:1:6,Pieridae,,,,,Pieridae,,Aporia,,Pieridae,Z3J,8319926
B540:1:8,Aporia crataegi,,Aporia,,crataegi,,species,,B540:1,accepted,,,B540:1:7,Aporia,,,,,Pieridae,,Aporia,,Pieridae | Aporia,5VQKD,1920218
B540:1:9,Gonepteryx,,,,,,genus,,B540:1,accepted,,,B540:1:6,Pieridae,,,,,Pieridae,,Gonepteryx,,Pieridae,4PZD,1920704
B540:1:10,Gonepteryx rhamni,,Gonepteryx,,rhamni,,species,,B540:1,accepted,,,B540:1:9,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,6L326,1920712
B540:1:11,Colias,,,,,,genus,,B540:1,accepted,,,B540:1:6,Pieridae,,,,,Pieridae,,Colias,,Pieridae,3S9M,11311228
B540:1:12,Colias crocea,,Colias,,crocea,,species,,B540:1,accepted,,,B540:1:11,Colias,,,,,Pieridae,,Colias,,Pieridae | Colias,5ZLQ4,5137612
B540:1:13,Colias hyale,,Colias,,hyale,,species,,B540:1,accepted,,,B540:1:11,Colias,,,,,Pieridae,,Colias,,Pieridae | Colias,X2FJ,5137706
B540:1:14,Pieris,,,,,,genus,,B540:1,accepted,,,B540:1:6,Pieridae,,,,,Pieridae,,Pieris,,Pieridae,6QB2,1920481
B540:1:15,Pieris napi,,Pieris,,napi,,species,,B540:1,accepted,,,B540:1:14,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRQQ,1920494
B540:1:16,Pieris rapae,,Pieris,,rapae,,species,,B540:1,accepted,,,B540:1:14,Pieris,,,,,Pieridae,,Pieris,,Pieridae | Pieris,4HRRC,1920496
