scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B462:1:1,Formicidae,,,,,,family,,B462:1,accepted,,,,,,,,,Formicidae,,,,,Formicidae,,CLRKP,4342,CLRKP,4342
B462:1:2,Ponerinae,,,,,,subfamily,,B462:1,accepted,,,B462:1:1,Formicidae,,,,,Formicidae,Ponerinae,,,Formicidae,Ponerinae,,CMJV8,,CMJV8,
B462:1:3,Proceratium,,,,,,genus,,B462:1,accepted,,,B462:1:2,Ponerinae,,,,,Formicidae,Ponerinae,Proceratium,,Formicidae | Ponerinae,Proceratium,,6W74,1320543,6W74,1320543
B462:1:4,"Proceratium melinum (Roger, 1860)","(Roger, 1860)",Proceratium,,melinum,,species,,B462:1,accepted,,,B462:1:3,Proceratium,,,,,Formicidae,Ponerinae,Proceratium,,Formicidae | Ponerinae | Proceratium,"melinum (Roger, 1860)","{""identifiable"":false}",4MMTS,1320569,4MMTS,1320569
B462:1:5,Cryptopone,,,,,,genus,,B462:1,accepted,,,B462:1:2,Ponerinae,,,,,Formicidae,Ponerinae,Cryptopone,,Formicidae | Ponerinae,Cryptopone,,3WRD,1324248,3WRD,1324248
B462:1:6,"Cryptopone ochraceum (Mary, 1855)","(Mary, 1855)",Cryptopone,,ochraceum,,species,,B462:1,accepted,,,B462:1:5,Cryptopone,,,,,Formicidae,Ponerinae,Cryptopone,,Formicidae | Ponerinae | Cryptopone,"ochraceum (Mary, 1855)","{""identifiable"":false}",ZYZM,1324250,ZYZM,1324250
B462:1:7,"Ponera Latreille, 1804","Latreille, 1804",,,,,genus,,B462:1,accepted,,,B462:1:2,Ponerinae,,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae,"Ponera Latreille, 1804",,63NZ7,1317227,63NZ7,1317227
B462:1:8,"Ponera coarctata (Latreille, 1802)","(Latreille, 1802)",Ponera,,coarctata,,species,,B462:1,accepted,,,B462:1:7,"Ponera Latreille, 1804",,,,,Formicidae,Ponerinae,Ponera,,Formicidae | Ponerinae | Ponera,"coarctata (Latreille, 1802)",,4LTMW,5035388,4LTMW,5035388
B462:1:9,"Hypoponera Santschi, 1938","Santschi, 1938",,,,,genus,,B462:1,accepted,,,B462:1:2,Ponerinae,,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae,"Hypoponera Santschi, 1938",,52V8,1326614,52V8,1326614
B462:1:10,"Hypoponera punctatissima (Roger, 1859)","(Roger, 1859)",Hypoponera,,punctatissima,,species,,B462:1,accepted,,,B462:1:9,"Hypoponera Santschi, 1938",,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,"punctatissima (Roger, 1859)",,3NY46,1326634,3NY46,1326634
B462:1:11,"Hypoponera eduardi (Forel, 1894)","(Forel, 1894)",Hypoponera,,eduardi,,species,,B462:1,accepted,,,B462:1:9,"Hypoponera Santschi, 1938",,,,,Formicidae,Ponerinae,Hypoponera,,Formicidae | Ponerinae | Hypoponera,"eduardi (Forel, 1894)",,3NY28,1326693,3NY28,1326693
B462:1:12,Myrmicinae,,,,,,subfamily,,B462:1,accepted,,,B462:1:1,Formicidae,,,,,Formicidae,Myrmicinae,,,Formicidae,Myrmicinae,,CMD7Z,,CMD7Z,
B462:1:13,Epitritus,,,,,,genus,,B462:1,accepted,,,B462:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Epitritus,,Formicidae | Myrmicinae,Epitritus,,CLSP3,4673080,7PJL,1320203
B462:1:14,"Epitritus argiolus Emery, 1869","Emery, 1869",Epitritus,,argiolus,,species,,B462:1,accepted,,,B462:1:13,Epitritus,,,,,Formicidae,Myrmicinae,Epitritus,,Formicidae | Myrmicinae | Epitritus,"argiolus Emery, 1869","{""identifiable"":false}",CLSP4,9549066,CMWLQ,1321054
B462:1:15,"Crematogaster Lund, 1831","Lund, 1831",,,,,genus,,B462:1,accepted,,,B462:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Crematogaster,,Formicidae | Myrmicinae,"Crematogaster Lund, 1831",,3VHN,1324306,3VHN,1324306
B462:1:16,"Crematogaster sordidula (Nylander, 1849)","(Nylander, 1849)",Crematogaster,,sordidula,,species,,B462:1,accepted,,,B462:1:15,"Crematogaster Lund, 1831",,,,,Formicidae,Myrmicinae,Crematogaster,,Formicidae | Myrmicinae | Crematogaster,"sordidula (Nylander, 1849)",,ZBVW,1324934,ZBVW,1324934
B462:1:17,"Crematogaster schmidti (Mayr, 1853)","(Mayr, 1853)",Crematogaster,,schmidti,,species,,B462:1,accepted,,,B462:1:15,"Crematogaster Lund, 1831",,,,,Formicidae,Myrmicinae,Crematogaster,,Formicidae | Myrmicinae | Crematogaster,"schmidti (Mayr, 1853)",,ZBVH,1325195,ZBVH,1325195
B462:1:18,"Crematogaster scutellaris (Olivier, 1792)","(Olivier, 1792)",Crematogaster,,scutellaris,,species,,B462:1,accepted,,,B462:1:15,"Crematogaster Lund, 1831",,,,,Formicidae,Myrmicinae,Crematogaster,,Formicidae | Myrmicinae | Crematogaster,"scutellaris (Olivier, 1792)",,ZBVM,1325120,ZBVM,1325120
B462:1:19,"Strongylognathus Mayr, 1853","Mayr, 1853",,,,,genus,,B462:1,accepted,,,B462:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Strongylognathus,,Formicidae | Myrmicinae,"Strongylognathus Mayr, 1853",,7PFV,1317667,7PFV,1317667
B462:1:20,"Strongylognathus testaceus (Schenck, 1852)","(Schenck, 1852)",Strongylognathus,,testaceus,,species,,B462:1,accepted,,,B462:1:19,"Strongylognathus Mayr, 1853",,,,,Formicidae,Myrmicinae,Strongylognathus,,Formicidae | Myrmicinae | Strongylognathus,"testaceus (Schenck, 1852)",,534S4,1317691,534S4,1317691
B462:1:21,"Strongylognathus huberi Forel, 1874","Forel, 1874",Strongylognathus,,huberi,,species,,B462:1,accepted,,,B462:1:19,"Strongylognathus Mayr, 1853",,,,,Formicidae,Myrmicinae,Strongylognathus,,Formicidae | Myrmicinae | Strongylognathus,"huberi Forel, 1874",,534RP,1317677,534RP,1317677
B462:1:22,"Strongylognathus kratochvili Silhavy, 1937","Silhavy, 1937",Strongylognathus,,kratochvili,,species,,B462:1,accepted,,,B462:1:19,"Strongylognathus Mayr, 1853",,,,,Formicidae,Myrmicinae,Strongylognathus,,Formicidae | Myrmicinae | Strongylognathus,"kratochvili Silhavy, 1937",,534RV,1317670,534RV,1317670
