scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B123:1:1,Elateridae,,,,,,family,,B123:1,accepted,,,,,,,,,Elateridae,,,,,ELATERIDAE,,KV76N,7825,KV76N,7825
B123:1:2,Agrypninae,,,,,,subfamily,,B123:1,accepted,,,B123:1:1,Elateridae,,,,,Elateridae,Agrypninae,,,Elateridae,Agrypninae,,DDPCN,,DDPCN,
B123:1:3,Agrypnus,,,,,,genus,,B123:1,accepted,,,B123:1:2,Agrypninae,,,,,Elateridae,Agrypninae,Agrypnus,,Elateridae | Agrypninae,Agrypnus,,DDPFV,4404338,DDPFV,4404338
B123:1:4,Agrypnus murina,,Agrypnus,,murina,,species,,B123:1,accepted,,,B123:1:3,Agrypnus,,,,,Elateridae,Agrypninae,Agrypnus,,Elateridae | Agrypninae | Agrypnus,murina,,L6LBS,4428942,L6LBS,4428942
B123:1:5,Elaterinae,,,,,,subfamily,,B123:1,accepted,,,B123:1:1,Elateridae,,,,,Elateridae,Elaterinae,,,Elateridae,Elaterinae,,DDPJ9,,DDPJ9,
B123:1:6,Procraerus,,,,,,genus,,B123:1,accepted,,,B123:1:5,Elaterinae,,,,,Elateridae,Elaterinae,Procraerus,,Elateridae | Elaterinae,Procraerus,,RRQ2M,8885039,RRQ2M,8885039
B123:1:7,Procraerus tibialis,,Procraerus,,tibialis,,species,,B123:1,accepted,,,B123:1:6,Procraerus,,,,,Elateridae,Elaterinae,Procraerus,,Elateridae | Elaterinae | Procraerus,tibialis,,RRQJL,4428961,RRQJL,4428961
B123:1:8,Ampedus,,,,,,genus,,B123:1,accepted,,,B123:1:5,Elaterinae,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae,Ampedus,,DDPJF,4408181,DDPJF,4408181
B123:1:9,Ampedus balteatus,,Ampedus,,balteatus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,balteatus,,LBXLR,4429424,LBXLR,4429424
B123:1:10,Ampedus praestus,,Ampedus,,praestus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,praestus,,LBXQ3,4429442,LBXPP,4429442
B123:1:11,Ampedus nigerrimus,,Ampedus,,nigerrimus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,nigerrimus,,LBXPK,4429467,LBXPK,4429467
B123:1:12,Ampedus sanguineus,,Ampedus,,sanguineus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,sanguineus,,LBXR8,4429432,LBXR8,4429432
B123:1:13,Ampedus cinnabarinus,,Ampedus,,cinnabarinus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,cinnabarinus,,LBY4X,4429415,LBY4X,4429415
B123:1:14,Ampedus pomonae,,Ampedus,,pomonae,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,pomonae,,LBXPP,4429494,LBXPP,4429494
B123:1:15,Ampedus sanguinolentus,,Ampedus,,sanguinolentus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,sanguinolentus,,LBXRF,4429507,LBXRF,4429507
B123:1:16,Ampedus pomorum,,Ampedus,,pomorum,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,pomorum,,LBXPV,4429476,LBXPV,4429476
B123:1:17,Ampedus nigroflavus,,Ampedus,,nigroflavus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,nigroflavus,,LBXPM,4429436,LBXPM,4429436
B123:1:18,Ampedus elongatulus,,Ampedus,,elongatulus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,elongatulus,,LBY7P,4429475,LBY7P,4429475
B123:1:19,Ampedus nigrinus,,Ampedus,,nigrinus,,species,,B123:1,accepted,,,B123:1:8,Ampedus,,,,,Elateridae,Elaterinae,Ampedus,,Elateridae | Elaterinae | Ampedus,nigrinus,,LBXPL,4429450,LBXPL,4429450
B123:1:20,Elater,,,,,,genus,,B123:1,accepted,,,B123:1:5,Elaterinae,,,,,Elateridae,Elaterinae,Elater,,Elateridae | Elaterinae,Elater,,DDPKL,4405564,DDPKL,4405564
