scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B877:5:1,Formicidae,,,,,,family,,B877:5,accepted,,,,,,,,,Formicidae,,,,,Formicidae,,CLRKP,4342,CLRKP,4342
B877:5:2,"Dolichoderinae Forel, 1878","Forel, 1878",,,,,subfamily,,B877:5,accepted,,,B877:5:1,Formicidae,,,,,Formicidae,Dolichoderinae,,,Formicidae,"Dolichoderinae Forel, 1878",,CLNKM,,CLNKM,
B877:5:3,Dolichoderini,,,,,,tribe,,B877:5,accepted,,,B877:5:2,"Dolichoderinae Forel, 1878",,,,,Formicidae,Dolichoderinae,,,Formicidae | Dolichoderinae,Dolichoderini,,CLNKN,,CLNKN,
B877:5:4,"Dolichoderus Lund, 1831","Lund, 1831",,,,,genus,,B877:5,accepted,,,B877:5:3,Dolichoderini,,,,,Formicidae,Dolichoderinae,Dolichoderus,,Formicidae | Dolichoderinae | Dolichoderini,"Dolichoderus Lund, 1831",,62R6N,1314182,62R6N,1314182
B877:5:5,"Dolichoderus quadripunctatus (Linnaeus, 1767)","(Linnaeus, 1767)",Dolichoderus,,quadripunctatus,,species,,B877:5,accepted,,,B877:5:4,"Dolichoderus Lund, 1831",,,,,Formicidae,Dolichoderinae,Dolichoderus,,Formicidae | Dolichoderinae | Dolichoderini | Dolichoderus,"quadripunctatus (Linnaeus, 1767)",,3754V,5034888,3754V,5034888
B877:5:6,Hypoclinea quadripunctata,,Hypoclinea,,quadripunctata,,species,,B877:5,synonym,B877:5:5,"Dolichoderus quadripunctatus (Linnaeus, 1767)",,,,,,,Formicidae,Dolichoderinae,Dolichoderus,,Formicidae | Dolichoderinae | Dolichoderini | Dolichoderus,Hypoclinea quadripunctata,,,7448141,,5034888
B877:5:7,Iridomyrmex,,,,,,genus,,B877:5,accepted,,,B877:5:3,Dolichoderini,,,,,Formicidae,Dolichoderinae,Iridomyrmex,,Formicidae | Dolichoderinae | Dolichoderini,Iridomyrmex,,62WCB,1326011,62WCB,1326011
B877:5:8,"Linepithema Mayr, 1866","Mayr, 1866",,,,,genus,,B877:5,accepted,,,B877:5:3,Dolichoderini,,,,,Formicidae,Dolichoderinae,Linepithema,,Formicidae | Dolichoderinae | Dolichoderini,"Linepithema Mayr, 1866",,62YBH,1316904,62YBH,1316904
B877:5:9,"Linepithema humile (Mayr, 1868)","(Mayr, 1868)",Linepithema,,humile,,species,,B877:5,accepted,,,B877:5:8,"Linepithema Mayr, 1866",,,,,Formicidae,Dolichoderinae,Linepithema,,Formicidae | Dolichoderinae | Dolichoderini | Linepithema,"humile (Mayr, 1868)",,3V2M8,1316908,3V2M8,1316908
B877:5:10,"Linepithema iniquum (Mayr, 1870)","(Mayr, 1870)",Linepithema,,iniquum,,species,,B877:5,accepted,,,B877:5:8,"Linepithema Mayr, 1866",,,,,Formicidae,Dolichoderinae,Linepithema,,Formicidae | Dolichoderinae | Dolichoderini | Linepithema,"iniquum (Mayr, 1870)",,3V2MD,1316927,3V2MD,1316927
B877:5:11,"Tapinoma Förster, 1850","Förster, 1850",,,,,genus,,B877:5,accepted,,,B877:5:3,Dolichoderini,,,,,Formicidae,Dolichoderinae,Tapinoma,,Formicidae | Dolichoderinae | Dolichoderini,"Tapinoma Förster, 1850",,7SPC,1316784,7SPC,1316784
B877:5:12,"Tapinoma erraticum (Latreille, 1798)","(Latreille, 1798)",Tapinoma,,erraticum,,species,,B877:5,accepted,,,B877:5:11,"Tapinoma Förster, 1850",,,,,Formicidae,Dolichoderinae,Tapinoma,,Formicidae | Dolichoderinae | Dolichoderini | Tapinoma,"erraticum (Latreille, 1798)",,7BJPJ,1316800,7BJPJ,1316800
B877:5:13,"Tapinoma madeirense Forel, 1895","Forel, 1895",Tapinoma,,madeirense,,species,,B877:5,accepted,,,B877:5:11,"Tapinoma Förster, 1850",,,,,Formicidae,Dolichoderinae,Tapinoma,,Formicidae | Dolichoderinae | Dolichoderini | Tapinoma,"madeirense Forel, 1895",,CMXS2,9320247,CMXS2,9320247
B877:5:14,Tapinoma ambiguum,,Tapinoma,,ambiguum,,species,,B877:5,synonym,B877:5:13,"Tapinoma madeirense Forel, 1895",,,,,,,Formicidae,Dolichoderinae,Tapinoma,,Formicidae | Dolichoderinae | Dolichoderini | Tapinoma,ambiguum,,54T5Z,1316828,CMXS2,1316828
B877:5:15,"Tapinoma melanocephalum (Fabricius, 1793)","(Fabricius, 1793)",Tapinoma,,melanocephalum,,species,,B877:5,accepted,,,B877:5:11,"Tapinoma Förster, 1850",,,,,Formicidae,Dolichoderinae,Tapinoma,,Formicidae | Dolichoderinae | Dolichoderini | Tapinoma,"melanocephalum (Fabricius, 1793)",,54T6X,1316805,54T6X,1316805
B877:5:16,"Tapinoma sessile (Say, 1836)","(Say, 1836)",Tapinoma,,sessile,,species,,B877:5,accepted,,,B877:5:11,"Tapinoma Förster, 1850",,,,,Formicidae,Dolichoderinae,Tapinoma,,Formicidae | Dolichoderinae | Dolichoderini | Tapinoma,"sessile (Say, 1836)",,54T7K,1316799,54T7K,1316799
