scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B163:1:1,Aphidoidea,,,,,,superfamily,,B163:1,accepted,,,,,,,,,,,,,,APHIDOIDEA,,8NKG4,,8NKG4,
B163:1:2,Mindaridae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Mindaridae,,,,Aphidoidea,MINDARIDAE,,QWJSC,4779186,QWJSC,4779186
B163:1:3,Pemphigidae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Pemphigidae,,,,Aphidoidea,PEMPHIGIDAE,,CSV9M,4784087,8PS4Q,4784087
B163:1:4,Lachnidae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Lachnidae,,,,Aphidoidea,LACHNIDAE,,PV55H,4773170,PV55H,4773170
B163:1:5,Anoeciidae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Anoeciidae,,,,Aphidoidea,ANOECIIDAE,,LFTHB,4780575,LFTHB,4780575
B163:1:6,Phloeomyzidae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Phloeomyzidae,,,,Aphidoidea,PHLOEOMYZIDAE,,RGRMV,,RGRMV,
B163:1:7,Thelaxidae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Thelaxidae,,,,Aphidoidea,THELAXIDAE,,TCC23,4683977,TCC23,4683977
B163:1:8,Aphididae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Aphididae,,,,Aphidoidea,APHIDIDAE,,8NKH2,3042,8NKH2,3042
B163:1:9,Callaphididae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Callaphididae,,,,Aphidoidea,CALLAPHIDIDAE,,DQJBC,4774870,DQJBC,4774870
B163:1:10,Chaitophoridae,,,,,,family,,B163:1,accepted,,,B163:1:1,Aphidoidea,,,,,Chaitophoridae,,,,Aphidoidea,CHAITOPHORIDAE,,DQJ8N,6130083,DQJ8N,6130083
