scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B313:1:1,Acanthus mollis,,Acanthus,,mollis,,species,,B313:1,accepted,,,,,,,,,,,Acanthus,,,Acanthus mollis,,92T9,5415455,92T9,5415455
B313:1:2,Acanthus spinosus,,Acanthus,,spinosus,,species,,B313:1,accepted,,,,,,,,,,,Acanthus,,,Acanthus spinosus,,92TW,5415453,92TW,5415453
B313:1:3,Achillea clavenae,,Achillea,,clavenae,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea clavenae,,97CG,3120117,97CG,3120117
B313:1:4,Achillea erba-rotta,,Achillea,,erba-rotta,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea erba-rotta,,97DX,9536147,97DX,9536147
B313:1:5,Achillea erba-rotta subsp. moschata,,Achillea,,erba-rotta,moschata,subspecies,,B313:1,accepted,,,B313:1:4,Achillea erba-rotta,,,,,,,Achillea,,Achillea erba-rotta,Achillea erba-rotta subsp. moschata,,BMY46,7574220,BMY46,7574220
B313:1:6,Achillea filipendulina,,Achillea,,filipendulina,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea filipendulina,,64H5C,3120284,64H5C,3120284
B313:1:7,Achillea millefolium,,Achillea,,millefolium,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea millefolium,,97H4,3120060,97H4,3120060
B313:1:8,Achillea nana,,Achillea,,nana,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea nana,,97HN,8714852,97HN,8714852
B313:1:9,Achillea oxyloba,,Achillea,,oxyloba,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea oxyloba,,97J8,3120192,97J8,3120192
B313:1:10,Achillea ptarmica,,Achillea,,ptarmica,,species,,B313:1,accepted,,,,,,,,,,,Achillea,,,Achillea ptarmica,,97JY,3120333,97JY,3120333
