scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B229:4:1,Psychodidae,,,,,,family,,B229:4,accepted,,,,,,,,,Psychodidae,,,,,87C9G,9164
B229:4:2,Trichomyiinae,,,,,,subfamily,,B229:4,accepted,,,B229:4:1,Psychodidae,,,,,Psychodidae,Trichomyiinae,,,Psychodidae,87CPL,
B229:4:3,Trichomyia,,,,,,genus,,B229:4,accepted,,,B229:4:2,Trichomyiinae,,,,,Psychodidae,Trichomyiinae,Trichomyia,,Psychodidae | Trichomyiinae,8MVLX,1642407
B229:4:4,Trichomyia urbica,,Trichomyia,,urbica,,species,,B229:4,accepted,,,B229:4:3,Trichomyia,,,,,Psychodidae,Trichomyiinae,Trichomyia,,Psychodidae | Trichomyiinae | Trichomyia,58FSL,1642445
B229:4:5,Sycorax,,,,,,genus,,B229:4,accepted,,,B229:4:2,Trichomyiinae,,,,,Psychodidae,Trichomyiinae,Sycorax,,Psychodidae | Trichomyiinae,7QNH,1641999
B229:4:6,Sycorax silacea,,Sycorax,,silacea,,species,,B229:4,accepted,,,B229:4:5,Sycorax,,,,,Psychodidae,Trichomyiinae,Sycorax,,Psychodidae | Trichomyiinae | Sycorax,53LZ8,1642023
B229:4:7,Psychodinae,,,,,,subfamily,,B229:4,accepted,,,B229:4:1,Psychodidae,,,,,Psychodidae,Psychodinae,,,Psychodidae,8MPQC,
B229:4:8,Clytocerus,,,,,,genus,,B229:4,accepted,,,B229:4:7,Psychodinae,,,,,Psychodidae,Psychodinae,Clytocerus,,Psychodidae | Psychodinae,87G3B,1639663
B229:4:9,Clytocerus ocellaris,,Clytocerus,,ocellaris,,species,,B229:4,accepted,,,B229:4:8,Clytocerus,,,,,Psychodidae,Psychodinae,Clytocerus,,Psychodidae | Psychodinae | Clytocerus,8BJFJ,1639682
B229:4:10,Clytocerus dalii,,Clytocerus,,dalii,,species,,B229:4,accepted,,,B229:4:8,Clytocerus,,,,,Psychodidae,Psychodinae,Clytocerus,,Psychodidae | Psychodinae | Clytocerus,8BJFD,1639679
B229:4:11,Pericoma,,,,,,genus,,B229:4,accepted,,,B229:4:7,Psychodinae,,,,,Psychodidae,Psychodinae,Pericoma,,Psychodidae | Psychodinae,8MT7H,10714528
B229:4:12,Pericoma fusca,,Pericoma,,fusca,,species,,B229:4,accepted,,,B229:4:11,Pericoma,,,,,Psychodidae,Psychodinae,Pericoma,,Psychodidae | Psychodinae | Pericoma,,11303720
B229:4:13,Pericoma auriculata,,Pericoma,,auriculata,,species,,B229:4,accepted,,,B229:4:11,Pericoma,,,,,Psychodidae,Psychodinae,Pericoma,,Psychodidae | Psychodinae | Pericoma,,11248909
B229:4:14,Pericoma fuliginosa,,Pericoma,,fuliginosa,,species,,B229:4,accepted,,,B229:4:11,Pericoma,,,,,Psychodidae,Psychodinae,Pericoma,,Psychodidae | Psychodinae | Pericoma,,11245503
B229:4:15,Pericoma palustris,,Pericoma,,palustris,,species,,B229:4,accepted,,,B229:4:11,Pericoma,,,,,Psychodidae,Psychodinae,Pericoma,,Psychodidae | Psychodinae | Pericoma,,11307323
