scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2312:1:1,Halyini Stål,Stål,,,,,tribe,,B2312:1,accepted,,,,,,,,,,,,,,Halyini Stål,,,,,
B2312:1:2,Phricodus Spinola,Spinola,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Phricodus,,Halyini,Phricodus Spinola,,V4J88,4773801,V4J88,4773801
B2312:1:3,Carenoplistus Jakovlev,Jakovlev,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Carenoplistus,,Halyini,Carenoplistus Jakovlev,,V4MPK,4778188,V4MPK,4778188
B2312:1:4,Erthesina Spinola,Spinola,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Erthesina,,Halyini,Erthesina Spinola,,NP5ND,4782559,NP5ND,4782559
B2312:1:5,Dendrites Kirkaldy,Kirkaldy,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Dendrites,,Halyini,Dendrites Kirkaldy,,,4772755,,4772755
B2312:1:6,Dalpada Amyot & Serville,Amyot & Serville,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Dalpada,,Halyini,Dalpada Amyot & Serville,,NKVP2,4782388,NKVP2,4782388
B2312:1:7,Saontarana Distant,Distant,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Saontarana,,Halyini,Saontarana Distant,,,4777522,,4777522
B2312:1:8,Salixocoris Ahmad & Afzal,Ahmad & Afzal,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Salixocoris,,Halyini,Salixocoris Ahmad & Afzal,,,,,
B2312:1:9,Agaeus Dallas,Dallas,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Agaeus,,Halyini,Agaeus Dallas,,,4572050,,4572050
B2312:1:10,Iskenderia Kiritshenko,Kiritshenko,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Iskenderia,,Halyini,Iskenderia Kiritshenko,,,4777897,,4777897
B2312:1:11,Halys Fabricius,Fabricius,,,,,genus,,B2312:1,accepted,,,B2312:1:1,Halyini Stål,,,,,,,Halys,,Halyini,Halys Fabricius,,BYZH8,2079010,BYZH8,2079010
