scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B282:1:1,Aulacus striatus,,Aulacus,,striatus,,species,,B282:1,accepted,,,,,,,,,,,Aulacus,,,Aulacus striatus,,JRKK,1248968,JRKK,1248968
B282:1:2,Brachygaster minutus,,Brachygaster,,minutus,,species,,B282:1,accepted,,,,,,,,,,,Brachygaster,,,Brachygaster minutus,,MW76,5023179,MW76,5023179
B282:1:3,Evania appendigaster,,Evania,,appendigaster,,species,,B282:1,accepted,,,,,,,,,,,Evania,,,Evania appendigaster,,3DGMP,1249184,3DGMP,1249184
B282:1:4,Gasteruption assectator,,Gasteruption,,assectator,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption assectator,,P2J8M,4512280,P2J8M,4512280
B282:1:5,Gasteruption boreale,,Gasteruption,,boreale,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption boreale,,P2JCD,8561599,P2J8M,8561599
B282:1:6,Gasteruption caucasicum,,Gasteruption,,caucasicum,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption caucasicum,,P2JFL,8508656,P2JFL,8508656
B282:1:7,Gasteruption erythrostomum,,Gasteruption,,erythrostomum,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption erythrostomum,,P2JMT,4512258,P2JMT,4512258
B282:1:8,Gasteruption jaculator,,Gasteruption,,jaculator,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption jaculator,,P2K68,4512341,P2K68,4512341
B282:1:9,Gasteruption minutum,,Gasteruption,,minutum,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption minutum,,P2KHV,4512319,P2KHV,4512319
B282:1:10,Gasteruption nigritarse,,Gasteruption,,nigritarse,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption nigritarse,,P2KKY,9399098,P2J8M,9399098
B282:1:11,Gasteruption opacum,,Gasteruption,,opacum,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption opacum,,P2KNC,4512349,P2KNC,4512349
B282:1:12,Gasteruption subtile,,Gasteruption,,subtile,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption subtile,,P2LR3,4512252,P2LR3,4512252
B282:1:13,Gasteruption undulatum,,Gasteruption,,undulatum,,species,,B282:1,accepted,,,,,,,,,,,Gasteruption,,,Gasteruption undulatum,,P2LW3,4512304,P2LW3,4512304
B282:1:14,Pristaulacus gibbator,,Pristaulacus,,gibbator,,species,,B282:1,accepted,,,,,,,,,,,Pristaulacus,,,Pristaulacus gibbator,,6VWGT,1248803,6VWGT,1248803
