scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B539:1:1,Papilionidae,,,,,,family,,B539:1,accepted,,,,,,,,,Papilionidae,,,,,DX5,9417,DX5,9417
B539:1:2,Papilio,,,,,,genus,,B539:1,accepted,,,B539:1:1,Papilionidae,,,,,Papilionidae,,Papilio,,Papilionidae,92HTS,10175914,92Q7V,10175914
B539:1:3,Papilio machaon,,Papilio,,machaon,,species,,B539:1,accepted,,,B539:1:2,Papilio,,,,,Papilionidae,,Papilio,,Papilionidae | Papilio,4CKH8,8225376,4CKH8,8225376
B539:1:4,Iphiclides,,,,,,genus,,B539:1,accepted,,,B539:1:1,Papilionidae,,,,,Papilionidae,,Iphiclides,,Papilionidae,54T7,1938213,54T7,1938213
B539:1:5,Iphiclides podalirius,,Iphiclides,,podalirius,,species,,B539:1,accepted,,,B539:1:4,Iphiclides,,,,,Papilionidae,,Iphiclides,,Papilionidae | Iphiclides,6N94P,1938214,6N94P,1938214
B539:1:6,Zerynthia,,,,,,genus,,B539:1,accepted,,,B539:1:1,Papilionidae,,,,,Papilionidae,,Zerynthia,,Papilionidae,92QSC,7236036,92JLK,7236036
B539:1:7,Zerynthia polyxena,,Zerynthia,,polyxena,,species,,B539:1,accepted,,,B539:1:6,Zerynthia,,,,,Papilionidae,,Zerynthia,,Papilionidae | Zerynthia,5D386,5141262,5D386,5141262
B539:1:8,Pieridae,,,,,,family,,B539:1,accepted,,,,,,,,,Pieridae,,,,,625MK,5481,625MK,5481
B539:1:9,Gonepteryx,,,,,,genus,,B539:1,accepted,,,B539:1:8,Pieridae,,,,,Pieridae,,Gonepteryx,,Pieridae,4PZD,1920704,4PZD,1920704
B539:1:10,Gonepteryx rhamni,,Gonepteryx,,rhamni,,species,,B539:1,accepted,,,B539:1:9,Gonepteryx,,,,,Pieridae,,Gonepteryx,,Pieridae | Gonepteryx,6L326,1920712,6L326,1920712
