scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B48:2:1,Tachinidae,,,,,,family,,B48:2,accepted,,,,,,,,,Tachinidae,,,,,Tachinidae,,GVY,6918,GVY,6918
B48:2:2,Gastrolepta,,,,,,genus,,B48:2,accepted,,,B48:2:1,Tachinidae,,,,,Tachinidae,,Gastrolepta,,Tachinidae,Gastrolepta,,BYDJW,5058315,BYDJW,5058315
B48:2:3,Gastrolepta anthracina Meig.,Meig.,Gastrolepta,,anthracina,,species,,B48:2,accepted,,,B48:2:2,Gastrolepta,,,,,Tachinidae,,Gastrolepta,,Tachinidae | Gastrolepta,anthracina Meig.,,6K9SK,5058316,6K9SK,5058316
B48:2:4,Dexiosoma,,,,,,genus,,B48:2,accepted,,,B48:2:1,Tachinidae,,,,,Tachinidae,,Dexiosoma,,Tachinidae,Dexiosoma,,BYBNQ,1467090,BYBNQ,1467090
B48:2:5,Dexiosoma caninum F.,F.,Dexiosoma,,caninum,,species,,B48:2,accepted,,,B48:2:4,Dexiosoma,,,,,Tachinidae,,Dexiosoma,,Tachinidae | Dexiosoma,caninum F.,,3567H,4515025,3567H,4515025
B48:2:6,Microphthalma,,,,,,genus,,B48:2,accepted,,,B48:2:1,Tachinidae,,,,,Tachinidae,,Microphthalma,,Tachinidae,Microphthalma,,BYJ6K,1466178,BYJ6K,1466178
B48:2:7,Microphthalma europaea Egg.,Egg.,Microphthalma,,europaea,,species,,B48:2,accepted,,,B48:2:6,Microphthalma,,,,,Tachinidae,,Microphthalma,,Tachinidae | Microphthalma,europaea Egg.,,73J42,1466205,73J42,1466205
B48:2:8,Chaetoptilia,,,,,,genus,,B48:2,accepted,,,B48:2:1,Tachinidae,,,,,Tachinidae,,Chaetoptilia,,Tachinidae,Chaetoptilia,,,10105418,,1475127
B48:2:9,Chaetoptilia puella Rond.,Rond.,Chaetoptilia,,puella,,species,,B48:2,accepted,,,B48:2:8,Chaetoptilia,,,,,Tachinidae,,Chaetoptilia,,Tachinidae | Chaetoptilia,puella Rond.,,,10578547,,1475131
B48:2:10,Prosena,,,,,,genus,,B48:2,accepted,,,B48:2:1,Tachinidae,,,,,Tachinidae,,Prosena,,Tachinidae,Prosena,,BY3Y8,1472196,BY3Y8,1472196
