scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2905:3:1,Parapolycrates Reuter,Reuter,,,,,genus,,B2905:3,accepted,,,,,,,,,,,Parapolycrates,,,Parapolycrates Reuter,,8NWZL,4405605,8NWZL,4405605
B2905:3:2,Parapolycrates Reuter,Reuter,Parapolycrates,,,,subgenus,,B2905:3,accepted,,,B2905:3:1,Parapolycrates Reuter,,,,,,,Parapolycrates,Parapolycrates,Parapolycrates,Parapolycrates Reuter,,8NWZL,,8NWZL,
B2905:3:3,Parapolycrates ciliatus Reuter,Reuter,Parapolycrates,Parapolycrates,ciliatus,,species,,B2905:3,accepted,,,B2905:3:2,Parapolycrates Reuter,,,,,,,Parapolycrates,Parapolycrates,Parapolycrates | Parapolycrates,ciliatus Reuter,,4D9GT,4486630,4D9GT,4486630
B2905:3:4,Parapolycrates limbatus Kiritshenko & Scudder,Kiritshenko & Scudder,Parapolycrates,Parapolycrates,limbatus,,species,sp. nov.,B2905:3,accepted,,,B2905:3:2,Parapolycrates Reuter,,,,,,,Parapolycrates,Parapolycrates,Parapolycrates | Parapolycrates,limbatus Kiritshenko & Scudder sp. nov.,,4D9GV,9077426,4D9GV,9077426
B2905:3:5,"Dichroelytrus limbatus Kiritshenko, 1964","Kiritshenko, 1964",Dichroelytrus,,limbatus,,species,nomen nudum,B2905:3,synonym,B2905:3:4,Parapolycrates limbatus Kiritshenko & Scudder,,,,,,,,,Parapolycrates,Parapolycrates,Parapolycrates | Parapolycrates,"Dichroelytrus limbatus Kiritshenko, 1964 nomen nudum",,,,,
B2905:3:6,Parapolycrates conjunctus (Kirit.),(Kirit.),Parapolycrates,Parapolycrates,conjunctus,,species,,B2905:3,accepted,,,B2905:3:2,Parapolycrates Reuter,,,,,,,Parapolycrates,Parapolycrates,Parapolycrates | Parapolycrates,conjunctus (Kirit.),,762X9,8621030,762X9,8621030
B2905:3:7,Kerzhneroches Kiritshenko & Scudder,Kiritshenko & Scudder,Parapolycrates,,,,subgenus,nom. nov.,B2905:3,accepted,,,B2905:3:1,Parapolycrates Reuter,,,,,,,Parapolycrates,Kerzhneroches,Parapolycrates,Kerzhneroches Kiritshenko & Scudder nom. nov.,,,,,
B2905:3:8,"Pagmania Kiritshenko, 1963","Kiritshenko, 1963",Parapolycrates,Kerzhneroches,,,subgenus,preoccupied,B2905:3,synonym,B2905:3:7,Kerzhneroches Kiritshenko & Scudder,,,,,,,,,Parapolycrates,Pagmania,Parapolycrates,"Pagmania Kiritshenko, 1963 preoccupied",,8PPNR,,8QNTD,
B2905:3:9,"Pagmania Kiritshenko, 1963","Kiritshenko, 1963",Parapolycrates,Pagmania,,,subgenus,preoccupied,B2905:3,synonym,B2905:3:7,Kerzhneroches Kiritshenko & Scudder,,,,,,,,,Parapolycrates,Pagmania,Parapolycrates,"Parapolycrates (Pagmania) Kiritshenko, 1963 preoccupied",,8PPNR,,8QNTD,
B2905:3:10,Parapolycrates arnoldii Kerzh.,Kerzh.,Parapolycrates,Kerzhneroches,arnoldii,,species,,B2905:3,accepted,,,B2905:3:7,Kerzhneroches Kiritshenko & Scudder,,,,,,,Parapolycrates,Kerzhneroches,Parapolycrates | Kerzhneroches,arnoldii Kerzh.,,4D9GQ,8737717,4D9GQ,8737717
B2905:3:11,Parapolycrates dichrous (Kirit.),(Kirit.),Parapolycrates,Kerzhneroches,dichrous,,species,,B2905:3,accepted,,,B2905:3:7,Kerzhneroches Kiritshenko & Scudder,,,,,,,Parapolycrates,Kerzhneroches,Parapolycrates | Kerzhneroches,dichrous (Kirit.),,4D9GR,9123860,4D9GR,9123860
B2905:3:12,Parapolycrates oculatus Kiritshenko & Scudder,Kiritshenko & Scudder,Parapolycrates,Kerzhneroches,oculatus,,species,sp. nov.,B2905:3,accepted,,,B2905:3:7,Kerzhneroches Kiritshenko & Scudder,,,,,,,Parapolycrates,Kerzhneroches,Parapolycrates | Kerzhneroches,oculatus Kiritshenko & Scudder sp. nov.,,4D9GS,8926200,4D9GS,8926200
B2905:3:13,"Dichroelytrus oculatus Kiritshenko, 1964","Kiritshenko, 1964",Dichroelytrus,,oculatus,,species,nomen nudum,B2905:3,synonym,B2905:3:12,Parapolycrates oculatus Kiritshenko & Scudder,,,,,,,,,Parapolycrates,Kerzhneroches,Parapolycrates | Kerzhneroches,"Dichroelytrus oculatus Kiritshenko, 1964 nomen nudum",,,,,
