scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B978:1:1,Silphidae,,,,,,family,,B978:1,accepted,,,,,,,,,Silphidae,,,,,Silphidae,,8VR4X,4762,8VR4X,4762
B978:1:2,Silphinae,,,,,,subfamily,,B978:1,accepted,,,B978:1:1,Silphidae,,,,,Silphidae,Silphinae,,,Silphidae,Silphinae,,8VR6B,,8VR6B,
B978:1:3,"Necrodes Leach, 1815","Leach, 1815",,,,,genus,,B978:1,accepted,,,B978:1:2,Silphinae,,,,,Silphidae,Silphinae,Necrodes,,Silphidae | Silphinae,"Necrodes Leach, 1815",,8VRVZ,4406644,8VRVZ,4406644
B978:1:4,"Necrodes littoralis (Linnaeus, 1758)","(Linnaeus, 1758)",Necrodes,,littoralis,,species,,B978:1,accepted,,,B978:1:3,"Necrodes Leach, 1815",,,,,Silphidae,Silphinae,Necrodes,,Silphidae | Silphinae | Necrodes,"littoralis (Linnaeus, 1758)",,45ZRR,4448429,45ZRR,4448429
B978:1:5,"Thanatophilus Leach, 1815","Leach, 1815",,,,,genus,,B978:1,accepted,,,B978:1:2,Silphinae,,,,,Silphidae,Silphinae,Thanatophilus,,Silphidae | Silphinae,"Thanatophilus Leach, 1815",,8VS5C,4448483,8VS5C,4448483
B978:1:6,"Thanatophilus rugosus (Linnaeus, 1758)","(Linnaeus, 1758)",Thanatophilus,,rugosus,,species,,B978:1,accepted,,,B978:1:5,"Thanatophilus Leach, 1815",,,,,Silphidae,Silphinae,Thanatophilus,,Silphidae | Silphinae | Thanatophilus,"rugosus (Linnaeus, 1758)",,563YF,4448486,563YF,4448486
B978:1:7,"Thanatophilus sinuatus (Fabricius, 1775)","(Fabricius, 1775)",Thanatophilus,,sinuatus,,species,,B978:1,accepted,,,B978:1:5,"Thanatophilus Leach, 1815",,,,,Silphidae,Silphinae,Thanatophilus,,Silphidae | Silphinae | Thanatophilus,"sinuatus (Fabricius, 1775)",,563YL,4448510,563YL,4448510
B978:1:8,"Thanatophilus dispar (Herbst, 1793)","(Herbst, 1793)",Thanatophilus,,dispar,,species,,B978:1,accepted,,,B978:1:5,"Thanatophilus Leach, 1815",,,,,Silphidae,Silphinae,Thanatophilus,,Silphidae | Silphinae | Thanatophilus,"dispar (Herbst, 1793)",,563XM,4448522,563XM,4448522
B978:1:9,"Oiceoptoma Leach, 1815","Leach, 1815",,,,,genus,,B978:1,accepted,,,B978:1:2,Silphinae,,,,,Silphidae,Silphinae,Oiceoptoma,,Silphidae | Silphinae,"Oiceoptoma Leach, 1815",,8VRX3,4448340,8VRX3,4448340
B978:1:10,"Oiceoptoma thoracicum (Linnaeus, 1758)","(Linnaeus, 1758)",Oiceoptoma,,thoracicum,,species,,B978:1,accepted,,,B978:1:9,"Oiceoptoma Leach, 1815",,,,,Silphidae,Silphinae,Oiceoptoma,,Silphidae | Silphinae | Oiceoptoma,"thoracicum (Linnaeus, 1758)",,48ZG2,4448343,48ZG2,4448343
B978:1:11,"Aclypea Reitter, 1885","Reitter, 1885",,,,,genus,,B978:1,accepted,,,B978:1:2,Silphinae,,,,,Silphidae,Silphinae,Aclypea,,Silphidae | Silphinae,"Aclypea Reitter, 1885",,8VRF8,4405702,8VRF8,4405702
