scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B125:1:1,"Pseudoscorpionida de Geer, 1778","de Geer, 1778",,,,,order,,B125:1,accepted,,,,,,,,Pseudoscorpionida,,,,,,3X4,7428703,3X3,1161
B125:1:2,Pseudoscorpiones,,,,,,order,,B125:1,synonym,B125:1:1,"Pseudoscorpionida de Geer, 1778",,,,,,Pseudoscorpiones,,,,,,3X3,1161,3X3,1161
B125:1:3,"Chthonioidea Daday, 1888","Daday, 1888",,,,,superfamily,,B125:1,accepted,,,B125:1:1,"Pseudoscorpionida de Geer, 1778",,,,Pseudoscorpionida,,,,,Pseudoscorpionida,4Y5,,4Y5,
B125:1:4,"Chthoniidae Daday, 1888","Daday, 1888",,,,,family,,B125:1,accepted,,,B125:1:3,"Chthonioidea Daday, 1888",,,,Pseudoscorpionida,Chthoniidae,,,,Pseudoscorpionida | Chthonioidea,888,7652,888,7652
B125:1:5,Chthonius,,,,,,genus,,B125:1,accepted,,,B125:1:4,"Chthoniidae Daday, 1888",,,,Pseudoscorpionida,Chthoniidae,,Chthonius,,Pseudoscorpionida | Chthonioidea | Chthoniidae,62LNY,2124312,62LNY,2124312
B125:1:6,"Chthonius ischnocheles (Hermann, 1804)","(Hermann, 1804)",Chthonius,,ischnocheles,,species,,B125:1,accepted,,,B125:1:5,Chthonius,,,,Pseudoscorpionida,Chthoniidae,,Chthonius,,Pseudoscorpionida | Chthonioidea | Chthoniidae | Chthonius,V3CJ,5167566,V3CJ,5167566
B125:1:7,"Chthonius tetrachelatus (Preyssler, 1790)","(Preyssler, 1790)",Chthonius,,tetrachelatus,,species,,B125:1,accepted,,,B125:1:5,Chthonius,,,,Pseudoscorpionida,Chthoniidae,,Chthonius,,Pseudoscorpionida | Chthonioidea | Chthoniidae | Chthonius,V3H4,5167758,6FPZY,9634261
B125:1:8,"Tridenchthoniidae Balzan, 1892","Balzan, 1892",,,,,family,,B125:1,accepted,,,B125:1:3,"Chthonioidea Daday, 1888",,,,Pseudoscorpionida,Tridenchthoniidae,,,,Pseudoscorpionida | Chthonioidea,HFX,3043,KG9,3043
B125:1:9,"Feaelloidea Ellingsen, 1906","Ellingsen, 1906",,,,,superfamily,,B125:1,accepted,,,B125:1:1,"Pseudoscorpionida de Geer, 1778",,,,Pseudoscorpionida,,,,,Pseudoscorpionida,55B,,55B,
B125:1:10,"Feaellidae Ellingsen, 1906","Ellingsen, 1906",,,,,family,,B125:1,accepted,,,B125:1:9,"Feaelloidea Ellingsen, 1906",,,,Pseudoscorpionida,Feaelloidae,,,,Pseudoscorpionida | Feaelloidea,6243K,7651,6243K,7651
B125:1:11,"Pseudogarypidae J. C. Chamberlin, 1923","J. C. Chamberlin, 1923",,,,,family,,B125:1,accepted,,,B125:1:9,"Feaelloidea Ellingsen, 1906",,,,Pseudoscorpionida,Pseudogarypidae,,,,Pseudoscorpionida | Feaelloidea,F8W,7398,F8W,7398
B125:1:12,"Garypoidea E. Simon, 1879","E. Simon, 1879",,,,,superfamily,,B125:1,accepted,,,B125:1:1,"Pseudoscorpionida de Geer, 1778",,,,Pseudoscorpionida,,,,,Pseudoscorpionida,55T,,55T,
