scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B909:1:1,Anelasmocephalus cambridgei,,Anelasmocephalus,,cambridgei,,species,,B909:1,accepted,,,,,,,,,,,Anelasmocephalus,,,7R94H,4553167,7R94H,4553167
B909:1:2,Astrobunus laevipes,,Astrobunus,,laevipes,,species,,B909:1,accepted,,,,,,,,,,,Astrobunus,,,7S442,4553523,7S442,4553523
B909:1:3,Dicranopalpus ramosus,,Dicranopalpus,,ramosus,,species,,B909:1,accepted,,,,,,,,,,,Dicranopalpus,,,7VQRK,4553430,7VQRK,4553430
B909:1:4,Homalenotus quadripunctatus,,Homalenotus,,quadripunctatus,,species,,B909:1,accepted,,,,,,,,,,,Homalenotus,,,,,,
B909:1:5,Ischyropsalis hellwigi,,Ischyropsalis,,hellwigi,,species,,B909:1,accepted,,,,,,,,,,,Ischyropsalis,,,9WPZM,4553133,9WPZM,4553133
B909:1:6,Lacinius ephippiatus,,Lacinius,,ephippiatus,,species,,B909:1,accepted,,,,,,,,,,,Lacinius,,,7WTSW,4553401,7WTSW,4553401
B909:1:7,Leiobunum blackwalli,,Leiobunum,,blackwalli,,species,,B909:1,accepted,,,,,,,,,,,Leiobunum,,,7WWC9,4553482,7WWC9,4553482
B909:1:8,Leiobunum religiosum,,Leiobunum,,religiosum,,species,,B909:1,accepted,,,,,,,,,,,Leiobunum,,,7WWFD,4553479,7WWFD,4553479
B909:1:9,Leiobunum rotundum,,Leiobunum,,rotundum,,species,,B909:1,accepted,,,,,,,,,,,Leiobunum,,,7WWFG,4553472,7WWFG,4553472
B909:1:10,Lophopilio palpinalis,,Lophopilio,,palpinalis,,species,,B909:1,accepted,,,,,,,,,,,Lophopilio,,,7X2DR,4553391,7X2DR,4553391
B909:1:11,Mitopus morio,,Mitopus,,morio,,species,,B909:1,accepted,,,,,,,,,,,Mitopus,,,7VVSH,4553358,7VVSH,4553358
B909:1:12,Mitostoma chrysomelas,,Mitostoma,,chrysomelas,,species,,B909:1,accepted,,,,,,,,,,,Mitostoma,,,7XC5K,4553296,7XC5K,4553296
B909:1:13,Nelima doriae,,Nelima,,doriae,,species,,B909:1,accepted,,,,,,,,,,,Nelima,,,7XFKL,2182032,7XFKL,2182032
B909:1:14,Nelima gothica,,Nelima,,gothica,,species,,B909:1,accepted,,,,,,,,,,,Nelima,,,7XFKQ,4553348,7XFKQ,4553348
B909:1:15,Nelima sempronii,,Nelima,,sempronii,,species,,B909:1,accepted,,,,,,,,,,,Nelima,,,7XFLH,4553338,7XFLH,4553338
B909:1:16,Nemastoma bimaculatum,,Nemastoma,,bimaculatum,,species,,B909:1,accepted,,,,,,,,,,,Nemastoma,,,7XFNH,8254648,7XFNH,8254648
B909:1:17,Nemastoma dentigerum,,Nemastoma,,dentigerum,,species,,B909:1,accepted,,,,,,,,,,,Nemastoma,,,7XFNL,6907850,7XFNL,6907850
B909:1:18,Nemastoma lugubre,,Nemastoma,,lugubre,,species,,B909:1,accepted,,,,,,,,,,,Nemastoma,,,7XFP4,6907910,7XFP4,6907910
B909:1:19,Odiellus spinosus,,Odiellus,,spinosus,,species,,B909:1,accepted,,,,,,,,,,,Odiellus,,,7XJPW,4553384,7XJPW,4553384
B909:1:20,Oligolophus hanseni,,Oligolophus,,hanseni,,species,,B909:1,accepted,,,,,,,,,,,Oligolophus,,,7XKWY,6906165,7XKWY,6906165
B909:1:21,Oligolophus tridens,,Oligolophus,,tridens,,species,,B909:1,accepted,,,,,,,,,,,Oligolophus,,,7W55V,4553538,7W55V,4553538
B909:1:22,Opilio canestrinii,,Opilio,,canestrinii,,species,,B909:1,accepted,,,,,,,,,,,Opilio,,,7XQKV,4553496,7XQKV,4553496
B909:1:23,Opilio parietinus,,Opilio,,parietinus,,species,,B909:1,accepted,,,,,,,,,,,Opilio,,,7W5SG,4553501,7W5SG,4553501
B909:1:24,Opilio saxatilis,,Opilio,,saxatilis,,species,,B909:1,accepted,,,,,,,,,,,Opilio,,,7XQMJ,4553504,7XQMJ,4553504
B909:1:25,Paranemastoma quadripunctatum,,Paranemastoma,,quadripunctatum,,species,,B909:1,accepted,,,,,,,,,,,Paranemastoma,,,7XWW2,4553232,7XWW2,4553232
B909:1:26,Paroligolophus agrestis,,Paroligolophus,,agrestis,,species,,B909:1,accepted,,,,,,,,,,,Paroligolophus,,,7W9NS,4553336,7W9NS,4553336
B909:1:27,Phalangium opilio,,Phalangium,,opilio,,species,,B909:1,accepted,,,,,,,,,,,Phalangium,,,7WCJP,5776654,7WCJP,5776654
B909:1:28,Platybunus pinetorum,,Platybunus,,pinetorum,,species,,B909:1,accepted,,,,,,,,,,,Platybunus,,,7Y9H4,4553512,7Y9H4,4553512
B909:1:29,Rilaena triangularis,,Rilaena,,triangularis,,species,,B909:1,accepted,,,,,,,,,,,Rilaena,,,7WR4B,4553363,7WR4B,4553363
B909:1:30,Trogulus closanicus,,Trogulus,,closanicus,,species,,B909:1,accepted,,,,,,,,,,,Trogulus,,,7Z6HS,6906631,7Z6HS,6906631
B909:1:31,Trogulus nepaeformis,,Trogulus,,nepaeformis,,species,,B909:1,accepted,,,,,,,,,,,Trogulus,,,7Z6JC,6906625,7Z6JC,6906625
B909:1:32,Trogulus tricarinatus,,Trogulus,,tricarinatus,,species,,B909:1,accepted,,,,,,,,,,,Trogulus,,,7Z6JV,6906639,7Z6JV,6906639
