scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B216:3:1,Braconidae,,,,,,family,,B216:3,accepted,,,,,,,,,Braconidae,,,,,7D4,6910,7D4,6910
B216:3:2,Adeliinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Adeliinae,,,Braconidae,,,,
B216:3:3,Agathidinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Agathidinae,,,Braconidae,,,,
B216:3:4,Alysiinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Alysiinae,,,Braconidae,,,,
B216:3:5,Aphidiinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Aphidiinae,,,Braconidae,,,,
B216:3:6,Blacinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Blacinae,,,Braconidae,,,,
B216:3:7,Dyscoletes,,,,,,genus,,B216:3,accepted,,,B216:3:6,Blacinae,,,,,Braconidae,Blacinae,Dyscoletes,,Braconidae | Blacinae,62QXY,7438530,62QXY,7438530
B216:3:8,Blacus,,,,,,genus,,B216:3,accepted,,,B216:3:6,Blacinae,,,,,Braconidae,Blacinae,Blacus,,Braconidae | Blacinae,62G4D,1252663,62G4D,1252663
B216:3:9,Braconinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Braconinae,,,Braconidae,,,,
B216:3:10,Cenocoeliinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Cenocoeliinae,,,Braconidae,,,,
B216:3:11,Cheloninae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Cheloninae,,,Braconidae,,,,
B216:3:12,Doryctinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Doryctinae,,,Braconidae,,,,
B216:3:13,Euphorinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Euphorinae,,,Braconidae,,,,
B216:3:14,Cosmophorus,,,,,,genus,,B216:3,accepted,,,B216:3:13,Euphorinae,,,,,Braconidae,Euphorinae,Cosmophorus,,Braconidae | Euphorinae,62NQH,1272194,62NQH,1272194
B216:3:15,Centistini,,,,,,tribe,,B216:3,accepted,,,B216:3:13,Euphorinae,,,,,Braconidae,Euphorinae,,,Braconidae | Euphorinae,,,,
B216:3:16,Gnamptodontinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Gnamptodontinae,,,Braconidae,,,,
B216:3:17,Helconinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Helconinae,,,Braconidae,,,,
B216:3:18,Histeromerinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Histeromerinae,,,Braconidae,,,,
B216:3:19,Homolobinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Homolobinae,,,Braconidae,,,,
B216:3:20,Charmon,,,,,,genus,,B216:3,accepted,,,B216:3:19,Homolobinae,,,,,Braconidae,Homolobinae,Charmon,,Braconidae | Homolobinae,3MB6,1254530,3MB6,1254530
B216:3:21,Homolobus,,,,,,genus,,B216:3,accepted,,,B216:3:19,Homolobinae,,,,,Braconidae,Homolobinae,Homolobus,,Braconidae | Homolobinae,4YDG,1254901,4YDG,1254901
B216:3:22,Ichneutinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Ichneutinae,,,Braconidae,,,,
B216:3:23,Macrocentrinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Macrocentrinae,,,Braconidae,,,,
B216:3:24,Meteorinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Meteorinae,,,Braconidae,,,,
B216:3:25,Microgastrinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Microgastrinae,,,Braconidae,,,,
B216:3:26,Miracinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Miracinae,,,Braconidae,,,,
B216:3:27,Neoneurinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Neoneurinae,,,Braconidae,,,,
B216:3:28,Opiinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Opiinae,,,Braconidae,,,,
B216:3:29,Orgilinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Orgilinae,,,Braconidae,,,,
B216:3:30,Rogadinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Rogadinae,,,Braconidae,,,,
B216:3:31,Sigalphinae,,,,,,subfamily,,B216:3,accepted,,,B216:3:1,Braconidae,,,,,Braconidae,Sigalphinae,,,Braconidae,,,,
