scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B527:1:1,"Pseudepipona Saussure, 1856","Saussure, 1856",,,,,genus,,B527:1,accepted,,,,,,,,,,,Pseudepipona,,,6YYC,1333873
B527:1:2,"Pseudepipona Saussure, 1856","Saussure, 1856",,,,,subgenus,,B527:1,accepted,,,B527:1:1,"Pseudepipona Saussure, 1856",,,,,,,Pseudepipona,Pseudepipona,Pseudepipona,6YYC,
B527:1:3,"Pseudepipona augusta (Morawitz, 1867)","(Morawitz, 1867)",Pseudepipona,,augusta,,species,,B527:1,accepted,,,B527:1:2,"Pseudepipona Saussure, 1856",,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona,6WCDC,1333975
B527:1:4,"Odynerus augustus Morawitz, 1867","Morawitz, 1867",Odynerus,,augustus,,species,,B527:1,synonym,B527:1:3,"Pseudepipona augusta (Morawitz, 1867)",,,,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona,,8884805
B527:1:5,"Pseudepipona cretensis Blüthgen, 1942","Blüthgen, 1942",Pseudepipona,,cretensis,,species,,B527:1,accepted,,,B527:1:2,"Pseudepipona Saussure, 1856",,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona,4NMFL,1333919
B527:1:6,"Pseudepipona gineri (schulthess, 1934)","(schulthess, 1934)",Pseudepipona,,gineri,,species,,B527:1,accepted,,,B527:1:2,"Pseudepipona Saussure, 1856",,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona,4NMGB,1333957
B527:1:7,"Odynerus gineri schulthess, 1934","schulthess, 1934",Odynerus,,gineri,,species,,B527:1,synonym,B527:1:6,"Pseudepipona gineri (schulthess, 1934)",,,,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona,,8742893
B527:1:8,"Pseudepipona herrichi (Saussure, 1856)","(Saussure, 1856)",Pseudepipona,,herrichi,,species,,B527:1,accepted,,,B527:1:2,"Pseudepipona Saussure, 1856",,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona,4NMGD,8868938
B527:1:9,"Pseudepipona herrichi subsp. herrichi (Saussure, 1856)","(Saussure, 1856)",Pseudepipona,,herrichi,herrichi,subspecies,,B527:1,accepted,,,B527:1:8,"Pseudepipona herrichi (Saussure, 1856)",,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona | Pseudepipona herrichi,,7217578
B527:1:10,"Odynerus variegatus Herrich-Schaeffer, 1839","Herrich-Schaeffer, 1839",Odynerus,,variegatus,,species,,B527:1,synonym,B527:1:9,"Pseudepipona herrichi subsp. herrichi (Saussure, 1856)",,,,,,,,,Pseudepipona,Pseudepipona,Pseudepipona | Pseudepipona | Pseudepipona herrichi,74H4B,1329446
