scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B214:3:1,Anomaloninae,,,,,,subfamily,,B214:3,accepted,,,,,,,,,,Anomaloninae,,,,,
B214:3:2,Anomalonini,,,,,,tribe,,B214:3,accepted,,,B214:3:1,Anomaloninae,,,,,,Anomaloninae,,,Anomaloninae,,
B214:3:3,"Anomalon Panzer, 1804","Panzer, 1804",,,,,genus,,B214:3,accepted,,,B214:3:2,Anomalonini,,,,,,Anomaloninae,Anomalon,,Anomaloninae | Anomalonini,WSB,5031993
B214:3:4,"Anomalon foliator (Fabricius, 1798)","(Fabricius, 1798)",Anomalon,,foliator,,species,,B214:3,accepted,,,B214:3:3,"Anomalon Panzer, 1804",,,,,,Anomaloninae,Anomalon,,Anomaloninae | Anomalonini | Anomalon,6775J,5032085
B214:3:5,Therionini,,,,,,tribe,,B214:3,accepted,,,B214:3:1,Anomaloninae,,,,,,Anomaloninae,,,Anomaloninae,,
B214:3:6,"Heteropelma Wesmael, 1849","Wesmael, 1849",,,,,genus,,B214:3,accepted,,,B214:3:5,Therionini,,,,,,Anomaloninae,Heteropelma,,Anomaloninae | Therionini,4WM3,1305744
B214:3:7,"Heteropelma calcator Wesmael, 1849","Wesmael, 1849",Heteropelma,,calcator,,species,,B214:3,accepted,,,B214:3:6,"Heteropelma Wesmael, 1849",,,,,,Anomaloninae,Heteropelma,,Anomaloninae | Therionini | Heteropelma,3LBSV,5032219
B214:3:8,"Heteropelma amictum (Fabricius, 1775)","(Fabricius, 1775)",Heteropelma,,amictum,,species,,B214:3,accepted,,,B214:3:6,"Heteropelma Wesmael, 1849",,,,,,Anomaloninae,Heteropelma,,Anomaloninae | Therionini | Heteropelma,3LBSN,1305747
B214:3:9,"Heteropelma capitatum (Desvignes, 1856)","(Desvignes, 1856)",Heteropelma,,capitatum,,species,,B214:3,synonym,B214:3:8,"Heteropelma amictum (Fabricius, 1775)",,,,,,,,Anomaloninae,Heteropelma,,Anomaloninae | Therionini | Heteropelma,3LBSW,5032204
B214:3:10,"Therion Curtis,","Curtis,",,,,,genus,1829/30,B214:3,accepted,,,B214:3:5,Therionini,,,,,,Anomaloninae,Therion,,Anomaloninae | Therionini,7VQT,1294253
B214:3:11,"Therion circumflexum (Linnaeus, 1758)","(Linnaeus, 1758)",Therion,,circumflexum,,species,,B214:3,accepted,,,B214:3:10,"Therion Curtis,",,,,,,Anomaloninae,Therion,,Anomaloninae | Therionini | Therion,7C9BS,1294257
B214:3:12,"Therion brevicorne (Gravenhorst, 1829)","(Gravenhorst, 1829)",Therion,,brevicorne,,species,,B214:3,accepted,,,B214:3:10,"Therion Curtis,",,,,,,Anomaloninae,Therion,,Anomaloninae | Therionini | Therion,7C9BF,1294298
B214:3:13,"Trichomma Wesmael, 1849","Wesmael, 1849",,,,,genus,,B214:3,accepted,,,B214:3:5,Therionini,,,,,,Anomaloninae,Trichomma,,Anomaloninae | Therionini,7ZFP,1303249
B214:3:14,"Trichomma enecator (Rossi, 1790)","(Rossi, 1790)",Trichomma,,enecator,,species,,B214:3,accepted,,,B214:3:13,"Trichomma Wesmael, 1849",,,,,,Anomaloninae,Trichomma,,Anomaloninae | Therionini | Trichomma,58FBG,1303279
B214:3:15,"Trichomma fulvidens Wesmael, 1849","Wesmael, 1849",Trichomma,,fulvidens,,species,,B214:3,accepted,,,B214:3:13,"Trichomma Wesmael, 1849",,,,,,Anomaloninae,Trichomma,,Anomaloninae | Therionini | Trichomma,58FBK,1303252
B214:3:16,"Trichomma occisor Habermehl, 1920","Habermehl, 1920",Trichomma,,occisor,,species,,B214:3,accepted,,,B214:3:13,"Trichomma Wesmael, 1849",,,,,,Anomaloninae,Trichomma,,Anomaloninae | Therionini | Trichomma,58FBX,1303285
B214:3:17,"Trichomma intermedium Krieger, 1904","Krieger, 1904",Trichomma,,intermedium,,species,,B214:3,accepted,,,B214:3:13,"Trichomma Wesmael, 1849",,,,,,Anomaloninae,Trichomma,,Anomaloninae | Therionini | Trichomma,58FBQ,1303272
B214:3:19,"Habronyx Foerster, 1868","Foerster, 1868",,,,,subgenus,,B214:3,accepted,,,B214:3:18,"Habronyx Foerster, 1868",,,,,,Anomaloninae,Habronyx,Habronyx,Anomaloninae | Therionini | Habronyx,4S9N,
B214:3:19,"Habronyx Foerster, 1868","Foerster, 1868",,,,,subgenus,,B214:3,accepted,,,B214:3:18,"Habronyx Foerster, 1868",,,,,,Anomaloninae,Habronyx,Habronyx,Anomaloninae | Therionini | Habronyx,4S9N,
B214:3:20,"Habronyx heros (Wesmael, 1849)","(Wesmael, 1849)",Habronyx,,heros,,species,,B214:3,accepted,,,B214:3:19,"Habronyx Foerster, 1868",,,,,,Anomaloninae,Habronyx,Habronyx,Anomaloninae | Therionini | Habronyx | Habronyx,3J5RZ,1303646
B214:3:21,"Habronyx mirabile (Desvignes, 1856)","(Desvignes, 1856)",Habronyx,,mirabile,,species,,B214:3,synonym,B214:3:20,"Habronyx heros (Wesmael, 1849)",,,,,,,,Anomaloninae,Habronyx,Habronyx,Anomaloninae | Therionini | Habronyx | Habronyx,3J5SD,11304387
B214:3:22,"Camposcopus Foerster, 1868","Foerster, 1868",,,,,subgenus,,B214:3,accepted,,,B214:3:18,"Habronyx Foerster, 1868",,,,,,Anomaloninae,Habronyx,Camposcopus,Anomaloninae | Therionini | Habronyx,,
B214:3:23,"Habronyx canaliculatus (Ratzeburg, 1844)","(Ratzeburg, 1844)",Habronyx,,canaliculatus,,species,,B214:3,accepted,,,B214:3:22,"Camposcopus Foerster, 1868",,,,,,Anomaloninae,Habronyx,Camposcopus,Anomaloninae | Therionini | Habronyx | Camposcopus,,10107123
B214:3:24,"Habronyx nigricornis (Wesmael, 1849)","(Wesmael, 1849)",Habronyx,,nigricornis,,species,,B214:3,synonym,B214:3:23,"Habronyx canaliculatus (Ratzeburg, 1844)",,,,,,,,Anomaloninae,Habronyx,Camposcopus,Anomaloninae | Therionini | Habronyx | Camposcopus,3J5SG,1303673
B214:3:25,"Habronyx perspicuus (Wesmael, 1849)","(Wesmael, 1849)",Habronyx,,perspicuus,,species,,B214:3,accepted,,,B214:3:22,"Camposcopus Foerster, 1868",,,,,,Anomaloninae,Habronyx,Camposcopus,Anomaloninae | Therionini | Habronyx | Camposcopus,3J5SN,1303638
B214:3:26,"Habrocampulum Gauld, 1976","Gauld, 1976",,,,,subgenus,,B214:3,accepted,,,B214:3:18,"Habronyx Foerster, 1868",,,,,,Anomaloninae,Habronyx,Habrocampulum,Anomaloninae | Therionini | Habronyx,4S8K,
B214:3:27,"Habronyx biguttatus (Gravenhorst, 1829)","(Gravenhorst, 1829)",Habronyx,,biguttatus,,species,,B214:3,accepted,,,B214:3:26,"Habrocampulum Gauld, 1976",,,,,,Anomaloninae,Habronyx,Habrocampulum,Anomaloninae | Therionini | Habronyx | Habrocampulum,,11306614
