scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B182:1:1,Dermestoidea,,,,,,superfamily,,B182:1,accepted,,,,,,,,,,,,,,DERMESTOIDEA,,,,,
B182:1:2,"Dermestidae Latreille, 1807","Latreille, 1807",,,,,family,"(Watt, 1975)",B182:1,accepted,,,B182:1:1,Dermestoidea,,,,,Dermestidae,,,,Dermestoidea,"DERMESTIDAE Latreille, 1807 (Watt, 1975)",,KV7SP,9714,KV7SP,9714
B182:1:3,"Thylodriadinae Semenov-Tian-Shanskii, 1912","Semenov-Tian-Shanskii, 1912",,,,,subfamily,,B182:1,accepted,,,B182:1:2,"Dermestidae Latreille, 1807",,,,,Dermestidae,Thylodriadinae,,,Dermestoidea | Dermestidae,"THYLODRIADINAE Semenov-Tian-Shanskii, 1912",,,,,
B182:1:4,"Thelydriini Semenov-Tian-Shanskii, 1912","Semenov-Tian-Shanskii, 1912",,,,,subfamily,,B182:1,synonym,B182:1:3,"Thylodriadinae Semenov-Tian-Shanskii, 1912",,,,,,,Dermestidae,Thelydriini,,,Dermestoidea | Dermestidae,"THELYDRIINI Semenov-Tian-Shanskii, 1912",,,,,
B182:1:5,"Thylodriini Yakobson, 1913","Yakobson, 1913",,,,,subfamily,,B182:1,synonym,B182:1:3,"Thylodriadinae Semenov-Tian-Shanskii, 1912",,,,,,,Dermestidae,Thylodriini,,,Dermestoidea | Dermestidae,"THYLODRIINI Yakobson, 1913",,DDHW6,,DDHW6,
B182:1:6,"Thylodriadinae Mroczkowski, 1954","Mroczkowski, 1954",,,,,subfamily,,B182:1,synonym,B182:1:3,"Thylodriadinae Semenov-Tian-Shanskii, 1912",,,,,,,Dermestidae,Thylodriadinae,,,Dermestoidea | Dermestidae,"THYLODRIADINAE Mroczkowski, 1954",,,,,
B182:1:7,"Thylodriidae Franciscolo, 1975","Franciscolo, 1975",,,,,subfamily,,B182:1,synonym,B182:1:3,"Thylodriadinae Semenov-Tian-Shanskii, 1912",,,,,,,Dermestidae,Thylodriidae,,,Dermestoidea | Dermestidae,"THYLODRIIDAE Franciscolo, 1975",,,,,
B182:1:8,"Thylodrias Motschulsky, 1839","Motschulsky, 1839",,,,,genus,,B182:1,accepted,,,B182:1:3,"Thylodriadinae Semenov-Tian-Shanskii, 1912",,,,,Dermestidae,Thylodriadinae,Thylodrias,,Dermestoidea | Dermestidae | Thylodriadinae,"THYLODRIAS Motschulsky, 1839",,KVWGC,1095807,KVWGC,1095807
B182:1:9,"Thylodrias contractus Motschulsky, 1839","Motschulsky, 1839",Thylodrias,,contractus,,species,,B182:1,accepted,,,B182:1:8,"Thylodrias Motschulsky, 1839",,,,,Dermestidae,Thylodriadinae,Thylodrias,,Dermestoidea | Dermestidae | Thylodriadinae | Thylodrias,"contractus Motschulsky, 1839",,TJSM8,1095808,TJSM8,1095808
B182:1:10,"Thorictinae Wollaston, 1854","Wollaston, 1854",,,,,subfamily,,B182:1,accepted,,,B182:1:2,"Dermestidae Latreille, 1807",,,,,Dermestidae,Thorictinae,,,Dermestoidea | Dermestidae,"THORICTINAE Wollaston, 1854",,,,,
