scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B383:1:1,Acrididae,,,,,,family,,B383:1,accepted,,,,,,,,,Acrididae,,,,,8NKGT,9394,8NKGT,9394
B383:1:2,Cyrtacanthacridinae,,,,,,subfamily,,B383:1,accepted,,,B383:1:1,Acrididae,,,,,Acrididae,Cyrtacanthacridinae,,,Acrididae,8NKTT,,8NKTT,
B383:1:3,"Acanthacris Uvarov, 1923","Uvarov, 1923",,,,,genus,,B383:1,accepted,,,B383:1:2,Cyrtacanthacridinae,,,,,Acrididae,Cyrtacanthacridinae,Acanthacris,,Acrididae | Cyrtacanthacridinae,8NL8Z,1705888,8NL8Z,1705888
B383:1:4,Acanthacris ruficornis,,Acanthacris,,ruficornis,,species,,B383:1,accepted,,,B383:1:3,"Acanthacris Uvarov, 1923",,,,,Acrididae,Cyrtacanthacridinae,Acanthacris,,Acrididae | Cyrtacanthacridinae | Acanthacris,8SZB,1705891,8SZB,1705891
B383:1:5,"Acanthacris ruficornis subsp. citrina (Serville, 1839)","(Serville, 1839)",Acanthacris,,ruficornis,citrina,subspecies,,B383:1,accepted,,,B383:1:4,Acanthacris ruficornis,,,,,Acrididae,Cyrtacanthacridinae,Acanthacris,,Acrididae | Cyrtacanthacridinae | Acanthacris | Acanthacris ruficornis,5FCH3,6255369,5FCH3,6255369
B383:1:6,"Acridium citrinum Serville, 1839","Serville, 1839",Acridium,,citrinum,,species,,B383:1,synonym,B383:1:5,"Acanthacris ruficornis subsp. citrina (Serville, 1839)",,,,,,,Acrididae,Cyrtacanthacridinae,Acanthacris,,Acrididae | Cyrtacanthacridinae | Acanthacris | Acanthacris ruficornis,8PWKC,5098626,5FCH3,6255369
B383:1:7,"Anacridium Uvarov, 1923","Uvarov, 1923",,,,,genus,,B383:1,accepted,,,B383:1:2,Cyrtacanthacridinae,,,,,Acrididae,Cyrtacanthacridinae,Anacridium,,Acrididae | Cyrtacanthacridinae,8NM2C,1702100,8NM2C,1702100
B383:1:8,Anacridium melanorhodon,,Anacridium,,melanorhodon,,species,,B383:1,accepted,,,B383:1:7,"Anacridium Uvarov, 1923",,,,,Acrididae,Cyrtacanthacridinae,Anacridium,,Acrididae | Cyrtacanthacridinae | Anacridium,66J52,1702139,66J52,1702139
B383:1:9,"Anacridium melanorhodon subsp. melanorhodon (Walker, 1870)","(Walker, 1870)",Anacridium,,melanorhodon,melanorhodon,subspecies,,B383:1,accepted,,,B383:1:8,Anacridium melanorhodon,,,,,Acrididae,Cyrtacanthacridinae,Anacridium,,Acrididae | Cyrtacanthacridinae | Anacridium | Anacridium melanorhodon,5FKVD,7043981,5FKVD,7043981
B383:1:10,"Acridium melanorhodon Walker, 1870","Walker, 1870",Acridium,,melanorhodon,,species,,B383:1,synonym,B383:1:9,"Anacridium melanorhodon subsp. melanorhodon (Walker, 1870)",,,,,,,Acrididae,Cyrtacanthacridinae,Anacridium,,Acrididae | Cyrtacanthacridinae | Anacridium | Anacridium melanorhodon,9K8F,5098307,66J52,1702139
