scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B293:1:1,Acanthodoris pilosa,,Acanthodoris,,pilosa,,species,,B293:1,accepted,,,,,,,,,,,Acanthodoris,,,8XHR,2292107
B293:1:2,Adalaria loveni,,Adalaria,,loveni,,species,,B293:1,accepted,,,,,,,,,,,Adalaria,,,9WZ9,2292094
B293:1:3,Adalaria proxima,,Adalaria,,proxima,,species,,B293:1,accepted,,,,,,,,,,,Adalaria,,,9WZC,2292099
B293:1:4,Aegires punctilucens,,Aegires,,punctilucens,,species,,B293:1,accepted,,,,,,,,,,,Aegires,,,658P9,2292154
B293:1:5,Aeolidia filomenae,,Aeolidia,,filomenae,,species,,B293:1,accepted,,,,,,,,,,,Aeolidia,,,659YP,8763248
B293:1:6,Aeolidia papillosa,,Aeolidia,,papillosa,,species,,B293:1,accepted,,,,,,,,,,,Aeolidia,,,64XYT,2291938
B293:1:7,Aeolidiella glauca,,Aeolidiella,,glauca,,species,,B293:1,accepted,,,,,,,,,,,Aeolidiella,,,64XZ6,2291946
B293:1:8,Aldisa zetlandica,,Aldisa,,zetlandica,,species,,B293:1,accepted,,,,,,,,,,,Aldisa,,,65VYL,2291751
B293:1:9,Amphorina farrani,,Amphorina,,farrani,,species,,B293:1,accepted,,,,,,,,,,,Amphorina,,,7Q2RF,10910226
B293:1:10,Amphorina linensis,,Amphorina,,linensis,,species,,B293:1,accepted,,,,,,,,,,,Amphorina,,,7Q2RP,11068251
B293:1:11,Amphorina pallida,,Amphorina,,pallida,,species,,B293:1,accepted,,,,,,,,,,,Amphorina,,,7Q2RT,6518506
B293:1:12,Ancula gibbosa,,Ancula,,gibbosa,,species,,B293:1,accepted,,,,,,,,,,,Ancula,,,DNC6,2291976
B293:1:13,Antiopella cristata,,Antiopella,,cristata,,species,,B293:1,accepted,,,,,,,,,,,Antiopella,,,7Q5KP,4360191
B293:1:14,Armina loveni,,Armina,,loveni,,species,,B293:1,accepted,,,,,,,,,,,Armina,,,GSSH,2291818
B293:1:15,Bohuslania matsmichaeli,,Bohuslania,,matsmichaeli,,species,,B293:1,accepted,,,,,,,,,,,Bohuslania,,,68NGK,9419948
B293:1:16,Borealea nobilis,,Borealea,,nobilis,,species,,B293:1,accepted,,,,,,,,,,,Borealea,,,MJMY,9286709
