scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B15:1:1,Orygmatinae,,,,,,subfamily,,B15:1,accepted,,,,,,,,,,Orygmatinae,,,,ORYGMATINAE,,87CKV,,87CKV,
B15:1:2,"Orygma Meigen, 1830","Meigen, 1830",,,,,genus,,B15:1,accepted,,,B15:1:1,Orygmatinae,,,,,,Orygmatinae,Orygma,,Orygmatinae,"Orygma Meigen, 1830",,BYKVX,1550772,BYKVX,1550772
B15:1:3,"Psalidomyia Doumerc, 1833","Doumerc, 1833",,,,,genus,,B15:1,synonym,B15:1:2,"Orygma Meigen, 1830",,,,,,,,Orygmatinae,Psalidomyia,,Orygmatinae,"Psalidomyia Doumerc, 1833",,C296L,1675853,BYKVX,1675853
B15:1:4,"Orygma luctuosum Meigen, 1830","Meigen, 1830",Orygma,,luctuosum,,species,,B15:1,accepted,,,B15:1:2,"Orygma Meigen, 1830",,,,,,Orygmatinae,Orygma,,Orygmatinae | Orygma,"luctuosum Meigen, 1830",,6SZC9,5094879,6SZC9,5094879
B15:1:5,"Orygma fucicola Doumerc, 1833","Doumerc, 1833",Orygma,,fucicola,,species,,B15:1,synonym,B15:1:4,"Orygma luctuosum Meigen, 1830",,,,,,,,Orygmatinae,Orygma,,Orygmatinae | Orygma,"fucicola Doumerc, 1833",,,,,
B15:1:6,Sepsinae,,,,,,subfamily,,B15:1,accepted,,,,,,,,,,Sepsinae,,,,SEPSINAE,,BXX6W,,BXX6W,
B15:1:7,"Ortalischema Frey, 1925","Frey, 1925",,,,,genus,,B15:1,accepted,,,B15:1:6,Sepsinae,,,,,,Sepsinae,Ortalischema,,Sepsinae,"Ortalischema Frey, 1925",,BYKV8,1676294,BYKV8,1676294
B15:1:8,"Protothemira Duda, 1926","Duda, 1926",,,,,genus,,B15:1,synonym,B15:1:7,"Ortalischema Frey, 1925",,,,,,,,Sepsinae,Protothemira,,Sepsinae,"Protothemira Duda, 1926",,C2967,4796744,BYKV8,4796744
B15:1:9,"Ortalischema albitarse (Zetterstedt, 1847)","(Zetterstedt, 1847)",Ortalischema,,albitarse,,species,,B15:1,accepted,,,B15:1:7,"Ortalischema Frey, 1925",,,,,,Sepsinae,Ortalischema,,Sepsinae | Ortalischema,"albitarse (Zetterstedt, 1847)",,6SXGX,1676296,6SXGX,1676296
B15:1:10,"Ortalischema rossica Frey, 1918","Frey, 1918",Ortalischema,,rossica,,species,,B15:1,synonym,B15:1:9,"Ortalischema albitarse (Zetterstedt, 1847)",,,,,,,,Sepsinae,Ortalischema,,Sepsinae | Ortalischema,"rossica Frey, 1918",,,,,
