scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B376:1:1,Aculeata,,,,,,suborder,,B376:1,accepted,,,,,,,,,,,,,,NTV,
B376:1:2,Formicidae,,,,,,family,,B376:1,accepted,,,B376:1:1,Aculeata,,,,,Formicidae,,,,Aculeata,,8674597
B376:1:3,Dolichoderinae,,,,,,subfamily,,B376:1,accepted,,,B376:1:2,Formicidae,,,,,Formicidae,Dolichoderinae,,,Aculeata | Formicidae,,
B376:1:4,Dolichoderus,,,,,,genus,,B376:1,accepted,,,B376:1:3,Dolichoderinae,,,,,Formicidae,Dolichoderinae,Dolichoderus,,Aculeata | Formicidae | Dolichoderinae,,1314182
B376:1:5,Tapinoma,,,,,,genus,,B376:1,accepted,,,B376:1:3,Dolichoderinae,,,,,Formicidae,Dolichoderinae,Tapinoma,,Aculeata | Formicidae | Dolichoderinae,,1316784
B376:1:6,Formicinae,,,,,,subfamily,,B376:1,accepted,,,B376:1:2,Formicidae,,,,,Formicidae,Formicinae,,,Aculeata | Formicidae,,
B376:1:7,Camponotus,,,,,,genus,,B376:1,accepted,,,B376:1:6,Formicinae,,,,,Formicidae,Formicinae,Camponotus,,Aculeata | Formicidae | Formicinae,,1312361
B376:1:8,Formica,,,,,,genus,,B376:1,accepted,,,B376:1:6,Formicinae,,,,,Formicidae,Formicinae,Formica,,Aculeata | Formicidae | Formicinae,,1314840
B376:1:9,Lasius,,,,,,genus,,B376:1,accepted,,,B376:1:6,Formicinae,,,,,Formicidae,Formicinae,Lasius,,Aculeata | Formicidae | Formicinae,,3258580
B376:1:10,Plagiolepis,,,,,,genus,,B376:1,accepted,,,B376:1:6,Formicinae,,,,,Formicidae,Formicinae,Plagiolepis,,Aculeata | Formicidae | Formicinae,,1320758
B376:1:11,Polyergus,,,,,,genus,,B376:1,accepted,,,B376:1:6,Formicinae,,,,,Formicidae,Formicinae,Polyergus,,Aculeata | Formicidae | Formicinae,,1326338
B376:1:12,Myrmicinae,,,,,,subfamily,,B376:1,accepted,,,B376:1:2,Formicidae,,,,,Formicidae,Myrmicinae,,,Aculeata | Formicidae,,
B376:1:13,Anergates,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Anergates,,Aculeata | Formicidae | Myrmicinae,,1314823
B376:1:14,Aphaenogaster,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Aphaenogaster,,Aculeata | Formicidae | Myrmicinae,,
B376:1:15,Crematogaster,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Crematogaster,,Aculeata | Formicidae | Myrmicinae,,1324306
B376:1:16,Formicoxenus,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Formicoxenus,,Aculeata | Formicidae | Myrmicinae,,1317460
B376:1:17,Harpagoxenus,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Harpagoxenus,,Aculeata | Formicidae | Myrmicinae,,1317002
B376:1:18,Leptothorax,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Leptothorax,,Aculeata | Formicidae | Myrmicinae,,1323767
B376:1:19,Manica,,,,,,genus,,B376:1,accepted,,,B376:1:12,Myrmicinae,,,,,Formicidae,Myrmicinae,Manica,,Aculeata | Formicidae | Myrmicinae,,
