scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B57:1:1,Xylophagidae,,,,,,family,,B57:1,accepted,,,,,,,,,Xylophagidae,,,,,Xylophagidae,626T5,10419879,626T5,10419879
B57:1:2,Xylophagus,,,,,,genus,,B57:1,accepted,,,B57:1:1,Xylophagidae,,,,,Xylophagidae,,Xylophagus,,Xylophagidae,Xylophagus,BYT3V,1566028,BYT3V,1566028
B57:1:3,Xylophagus compeditus,,Xylophagus,,compeditus,,species,,B57:1,accepted,,,B57:1:2,Xylophagus,,,,,Xylophagidae,,Xylophagus,,Xylophagidae | Xylophagus,Xylophagus compeditus,5CLSF,10869181,5CLSF,10869181
B57:1:4,Xylophagus ater,,Xylophagus,,ater,,species,,B57:1,accepted,,,B57:1:2,Xylophagus,,,,,Xylophagidae,,Xylophagus,,Xylophagidae | Xylophagus,Xylophagus ater,7FYRG,5086421,7FYRG,5086421
B57:1:5,Xylophagus cinctus,,Xylophagus,,cinctus,,species,,B57:1,accepted,,,B57:1:2,Xylophagus,,,,,Xylophagidae,,Xylophagus,,Xylophagidae | Xylophagus,Xylophagus cinctus,7FZ3G,5086428,7FZ3G,5086428
B57:1:6,Xylophagus junki,,Xylophagus,,junki,,species,,B57:1,accepted,,,B57:1:2,Xylophagus,,,,,Xylophagidae,,Xylophagus,,Xylophagidae | Xylophagus,Xylophagus junki,5CLSQ,5086411,5CLSQ,5086411
