scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2853:1:1,Corisa Latr.,Latr.,,,,,genus,,B2853:1,accepted,,,,,,,,,,,Corisa,,,Corisa Latr.,,MMF99,9591373,62N2S,5156062
B2853:1:2,Macrocorisa Thoms.,Thoms.,Corisa,,,,subgenus,,B2853:1,accepted,,,B2853:1:1,Corisa Latr.,,,,,,,Corisa,Macrocorisa,Corisa,Macrocorisa Thoms.,,,,,
B2853:1:3,Corisa dentipes Thoms.,Thoms.,Corisa,Macrocorisa,dentipes,,species,,B2853:1,accepted,,,B2853:1:2,Macrocorisa Thoms.,,,,,,,Corisa,Macrocorisa,Corisa | Macrocorisa,dentipes Thoms.,,MMF9P,9600350,YFK8,5156066
B2853:1:4,Corisa geoffroyi Leach,Leach,Corisa,Macrocorisa,geoffroyi,,species,,B2853:1,accepted,,,B2853:1:2,Macrocorisa Thoms.,,,,,,,Corisa,Macrocorisa,Corisa | Macrocorisa,Geoffroyi Leach,,MMFFB,6096725,YFL6,5156063
B2853:1:5,Corisa atomaria Illig.,Illig.,Corisa,Macrocorisa,atomaria,,species,,B2853:1,accepted,,,B2853:1:2,Macrocorisa Thoms.,,,,,,,Corisa,Macrocorisa,Corisa | Macrocorisa,atomaria Illig.,,V9G7G,9013301,YFJZ,5156064
B2853:1:6,Callicorisa B. White,B. White,Corisa,,,,subgenus,,B2853:1,accepted,,,B2853:1:1,Corisa Latr.,,,,,,,Corisa,Callicorisa,Corisa,Callicorisa B. White,,M9SXQ,,62J9W,
B2853:1:7,Corisa concinna Fieb.,Fieb.,Corisa,Callicorisa,concinna,,species,,B2853:1,accepted,,,B2853:1:6,Callicorisa B. White,,,,,,,Corisa,Callicorisa,Corisa | Callicorisa,concinna Fieb.,,MMFC6,6547328,75ND8,4485394
B2853:1:8,Corisa praeusta Fieb.,Fieb.,Corisa,Callicorisa,praeusta,,species,,B2853:1,accepted,,,B2853:1:6,Callicorisa B. White,,,,,,,Corisa,Callicorisa,Corisa | Callicorisa,praeusta Fieb.,,6B58J,2049805,5WW4M,2049804
B2853:1:9,Corisa socia Dougl. & Scott,Dougl. & Scott,Corisa,Callicorisa,socia,,species,,B2853:1,accepted,,,B2853:1:6,Callicorisa B. White,,,,,,,Corisa,Callicorisa,Corisa | Callicorisa,socia Dougl. & Scott,,,,,
B2853:1:10,Corisa sodalis Dougl. & Scott,Dougl. & Scott,Corisa,Callicorisa,sodalis,,species,,B2853:1,accepted,,,B2853:1:6,Callicorisa B. White,,,,,,,Corisa,Callicorisa,Corisa | Callicorisa,sodalis Dougl. & Scott,,MMJ6V,11333858,5WW4M,2049804
