scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B164:2:1,Psylloidea,,,,,,superfamily,,B164:2,accepted,,,,,,,,,,,,,,5KY,
B164:2:2,Homotoma Guérin-Méneville,Guérin-Méneville,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Homotoma,,Psylloidea,4YG3,2012383
B164:2:3,Livia Latreille,Latreille,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Livia,,Psylloidea,,2012522
B164:2:4,Aphorma Hodkinson,Hodkinson,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Aphorma,,Psylloidea,YGN,2013773
B164:2:5,Aphalara Förster,Förster,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Aphalara,,Psylloidea,Y8G,2013151
B164:2:6,Craspedolepta Enderlein,Enderlein,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Craspedolepta,,Psylloidea,3V85,2013634
B164:2:7,Camarotoscena Haupt,Haupt,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Camarotoscena,,Psylloidea,62KRK,2013099
B164:2:8,Rhinocola Förster,Förster,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Rhinocola,,Psylloidea,78P9,2013782
B164:2:9,Strophingia Enderlein,Enderlein,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Strophingia,,Psylloidea,7PGZ,2013841
B164:2:10,Trichochermes Kirkaldy,Kirkaldy,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Trichochermes,,Psylloidea,7Z95,2014751
B164:2:11,Trioza Förster,Förster,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Trioza,,Psylloidea,647SW,2014543
B164:2:12,Spanioneura Förster,Förster,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Spanioneura,,Psylloidea,7JXC,2013200
B164:2:13,Calophya Löw,Löw,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Calophya,,Psylloidea,3FWD,2014566
B164:2:14,Psyllopsis Löw,Löw,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Psyllopsis,,Psylloidea,74HL,2013571
B164:2:15,Livilla Curtis,Curtis,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Livilla,,Psylloidea,639YF,2014321
B164:2:16,Arytaina Förster,Förster,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Arytaina,,Psylloidea,33JJ,2014229
B164:2:17,Ctenarytaina Ferris & Klyver,Ferris & Klyver,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Ctenarytaina,,Psylloidea,3WWX,2013895
B164:2:18,Psylla Geoffroy,Geoffroy,,,,,genus,,B164:2,accepted,,,B164:2:1,Psylloidea,,,,,,,Psylla,,Psylloidea,74H4,5153055
