scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2519:1:1,"Belostomatidae (Leach, 1815)","(Leach, 1815)",,,,,family,,B2519:1,accepted,,,,,,,,,Belostomatidae,,,,,"Belostomatidae (Leach, 1815)",,764,4305,764,4305
B2519:1:2,Lethocerinae Lauck & Menke,Lauck & Menke,,,,,subfamily,new subfamily,B2519:1,accepted,,,B2519:1:1,"Belostomatidae (Leach, 1815)",,,,,Belostomatidae,Lethocerinae,,,Belostomatidae,Lethocerinae Lauck & Menke new subfamily,,JTG,,JTG,
B2519:1:3,"Lethocerus Mayr, 1853","Mayr, 1853",,,,,genus,,B2519:1,accepted,,,B2519:1:2,Lethocerinae Lauck & Menke,,,,,Belostomatidae,Lethocerinae,Lethocerus,,Belostomatidae | Lethocerinae,"Lethocerus Mayr, 1853",,5DPG,2007579,5DPG,2007579
B2519:1:4,"Nepa Linnaeus, 1758","Linnaeus, 1758",,,,,genus,(in part),B2519:1,proparte synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Nepa,,Belostomatidae | Lethocerinae,"Nepa Linnaeus, 1758 (in part)",,634F,2007591,634F,2007591
B2519:1:5,"Belostoma Latreille, 1809","Latreille, 1809",,,,,genus,"nec Belostoma Latreille, 1807",B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Belostoma,,Belostomatidae | Lethocerinae,"Belostoma Latreille, 1809 nec Belostoma Latreille, 1807",,39DM,2007565,39DM,2007565
B2519:1:6,"Belostomum Nurmeister, 1835","Nurmeister, 1835",,,,,genus,,B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Belostomum,,Belostomatidae | Lethocerinae,"Belostomum Nurmeister, 1835",,,8601379,,8601379
B2519:1:7,"Benacus Stål, 1862","Stål, 1862",,,,,genus,,B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Benacus,,Belostomatidae | Lethocerinae,"Benacus Stål, 1862",,62GHJ,2007578,62GHJ,2007578
B2519:1:8,"Amorgius Stål, 1866","Stål, 1866",,,,,genus,nomen nudum,B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Amorgius,,Belostomatidae | Lethocerinae,"Amorgius Stål, 1866 nomen nudum",,629T2,4289977,5DPG,2007579
B2519:1:9,"Amorgius Stål, 1866","Stål, 1866",,,,,genus,,B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Amorgius,,Belostomatidae | Lethocerinae,"Amorgius Stål, 1866",,629T2,4289977,5DPG,2007579
B2519:1:10,"Montandonista Kirkaldy, 1901","Kirkaldy, 1901",,,,,genus,,B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Montandonista,,Belostomatidae | Lethocerinae,"Montandonista Kirkaldy, 1901",,,5431369,,5431369
B2519:1:11,"Kirkaldyia Montandon, 1909","Montandon, 1909",,,,,genus,,B2519:1,synonym,B2519:1:3,"Lethocerus Mayr, 1853",,,,,,,Belostomatidae,Lethocerinae,Kirkaldyia,,Belostomatidae | Lethocerinae,"Kirkaldyia Montandon, 1909",,58DB,4770782,58DB,4770782
