scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B63:1:1,"Acemya Robineau-Desvoidy, 1830","Robineau-Desvoidy, 1830",,,,,genus,,B63:1,accepted,,,,,,,,,,,Acemya,,,627R3,1464991,627R3,1464991
B63:1:2,"Actia Robineau-Desvoidy, 1830","Robineau-Desvoidy, 1830",,,,,genus,,B63:1,accepted,,,,,,,,,,,Actia,,,9WKYX,1463605,9WKYX,1463605
B63:1:3,"Actinochaetopteryx Townsend, 1927","Townsend, 1927",,,,,genus,,B63:1,accepted,,,,,,,,,,,Actinochaetopteryx,,,NP9,1479085,NP9,1479085
B63:1:4,"Admontia Brauer & Bergenstamm, 1889","Brauer & Bergenstamm, 1889",,,,,genus,,B63:1,accepted,,,,,,,,,,,Admontia,,,629KF,1476889,629KF,1476889
B63:1:5,"Allophorocera Hendel, 1901","Hendel, 1901",,,,,genus,,B63:1,accepted,,,,,,,,,,,Allophorocera,,,SGZ,1460371,SGZ,1460371
B63:1:6,"Alloprosopaea Villeneuve, 1923","Villeneuve, 1923",,,,,genus,,B63:1,accepted,,,,,,,,,,,Alloprosopaea,,,SJD,1468238,SJD,1468238
B63:1:7,"Alophorophasia Townsend, 1927","Townsend, 1927",,,,,genus,,B63:1,accepted,,,,,,,,,,,Alophorophasia,,,,1471954,,1471954
B63:1:8,"Alsomyia Brauer & Bergenstamm, 1891","Brauer & Bergenstamm, 1891",,,,,genus,,B63:1,accepted,,,,,,,,,,,Alsomyia,,,SXS,1474561,SXS,1474561
B63:1:9,"Amelibaea Mesnil, 1955","Mesnil, 1955",,,,,genus,,B63:1,accepted,,,,,,,,,,,Amelibaea,,,TNK,1474204,TNK,1474204
B63:1:10,"Amnonia Kugler, 1971","Kugler, 1971",,,,,genus,,B63:1,accepted,,,,,,,,,,,Amnonia,,,6299S,1472087,6299S,1472087
B63:1:11,"Amphicestonia Villeneuve, 1939","Villeneuve, 1939",,,,,genus,,B63:1,accepted,,,,,,,,,,,Amphicestonia,,,629YW,1473502,629YW,1473502
B63:1:12,"Anaeudora Townsend, 1933","Townsend, 1933",,,,,genus,,B63:1,accepted,,,,,,,,,,,Anaeudora,,,62BMY,1470601,62BMY,1470601
B63:1:13,"Ancistrophora Schiner, 1865","Schiner, 1865",,,,,genus,,B63:1,accepted,,,,,,,,,,,Ancistrophora,,,VK4,1463479,VK4,1463479
B63:1:14,"Anechuromyia Mesnil & Shima, 1979","Mesnil & Shima, 1979",,,,,genus,,B63:1,accepted,,,,,,,,,,,Anechuromyia,,,VW5,1472058,VW5,1472058
B63:1:15,"Aneogmena Brauer & Bergenstamm, 1891","Brauer & Bergenstamm, 1891",,,,,genus,,B63:1,accepted,,,,,,,,,,,Aneogmena,,,VYJ,1467108,VYJ,1467108
B63:1:16,"Anthomyiopsis Townsend, 1916","Townsend, 1916",,,,,genus,,B63:1,accepted,,,,,,,,,,,Anthomyiopsis,,,62DCZ,1462551,62DCZ,1462551
