scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B2569:1:1,Pentatomoidea Reut. 1910,Reut. 1910,,,,,superfamily,,B2569:1,accepted,,,,,,,,,,,,,,Pentatomoidea Reut. 1910,,BXWDQ,,BXWDQ,
B2569:1:2,Plataspidae Dall. 1851,Dall. 1851,,,,,family,,B2569:1,accepted,,,B2569:1:1,Pentatomoidea Reut. 1910,,,,,Plataspidae,,,,Pentatomoidea,Plataspidae Dall. 1851,,S2FFR,9652,S2FFR,9652
B2569:1:3,Coptosoma Lap. 1832,Lap. 1832,,,,,genus,,B2569:1,accepted,,,B2569:1:2,Plataspidae Dall. 1851,,,,,Plataspidae,,Coptosoma,,Pentatomoidea | Plataspidae,Coptosoma Lap. 1832,,N6SM8,3265959,N6SM8,3265959
B2569:1:4,Coptosoma scutellatum (Geoffr. 1785),(Geoffr. 1785),Coptosoma,,scutellatum,,species,,B2569:1,accepted,,,B2569:1:3,Coptosoma Lap. 1832,,,,,Plataspidae,,Coptosoma,,Pentatomoidea | Plataspidae | Coptosoma,scutelatum (Geoffr. 1785),,N6SMX,6096723,N6SMX,6096723
B2569:1:5,Coptosoma mucronatum Seid. 1963,Seid. 1963,Coptosoma,,mucronatum,,species,,B2569:1,accepted,,,B2569:1:3,Coptosoma Lap. 1832,,,,,Plataspidae,,Coptosoma,,Pentatomoidea | Plataspidae | Coptosoma,mucronatum Seid. 1963,,N6SXX,8731781,N6SXX,8731781
B2569:1:6,Acanthosomatidae (Stål 1864),(Stål 1864),,,,,family,,B2569:1,accepted,,,B2569:1:1,Pentatomoidea Reut. 1910,,,,,Acanthosomatidae,,,,Pentatomoidea,Acanthosomidae (Stål 1864),,7NFSF,4303,7NFSF,4303
B2569:1:7,Acanthosoma Curt. 1824,Curt. 1824,,,,,genus,,B2569:1,accepted,,,B2569:1:6,Acanthosomatidae (Stål 1864),,,,,Acanthosomatidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae,Acanthosoma Curt. 1824,,7NMN9,11258498,7NMN9,11258498
B2569:1:8,Acanthosoma forcipatum Reut. 1881,Reut. 1881,Acanthosoma,,forcipatum,,species,,B2569:1,accepted,,,B2569:1:7,Acanthosoma Curt. 1824,,,,,Acanthosomatidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae | Acanthosoma,forcipatum Reut. 1881,,7Q9K6,11127115,7Q9K6,11127115
B2569:1:9,Acanthosoma spinicolle Jak. 1880,Jak. 1880,Acanthosoma,,spinicolle,,species,,B2569:1,accepted,,,B2569:1:7,Acanthosoma Curt. 1824,,,,,Acanthosomatidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae | Acanthosoma,spinicolle Jak. 1880,,7Q9LF,10249169,7Q9LF,10249169
B2569:1:10,Acanthosoma haemorrhoidale (L. 1758),(L. 1758),Acanthosoma,,haemorrhoidale,,species,,B2569:1,accepted,,,B2569:1:7,Acanthosoma Curt. 1824,,,,,Acanthosomatidae,,Acanthosoma,,Pentatomoidea | Acanthosomatidae | Acanthosoma,haemorrhoidale (L. 1758),,7Q9KF,5866246,7Q9KF,5866246
B2569:1:11,Elasmostethus Fieb. 1860,Fieb. 1860,,,,,genus,,B2569:1,accepted,,,B2569:1:6,Acanthosomatidae (Stål 1864),,,,,Acanthosomatidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae,Elasmostethus Fieb. 1860,,7NVTY,2079269,7NVTY,2079269
B2569:1:12,Elasmostethus brevis Lindb. 1934,Lindb. 1934,Elasmostethus,,brevis,,species,,B2569:1,accepted,,,B2569:1:11,Elasmostethus Fieb. 1860,,,,,Acanthosomatidae,,Elasmostethus,,Pentatomoidea | Acanthosomatidae | Elasmostethus,brevis Lindb. 1934,,7TG97,4485985,7TG97,4485985
