scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B331:1:1,Vicia cracca,,Vicia,,cracca,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCMF,2975287
B331:1:2,Vicia hirsuta,,Vicia,,hirsuta,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCQ7,11022226
B331:1:3,Vicia lathyroides,,Vicia,,lathyroides,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCRF,2975076
B331:1:4,Vicia lutea,,Vicia,,lutea,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCS7,2974753
B331:1:5,Vicia sativa,,Vicia,,sativa,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,7FSGR,7402098
B331:1:6,Vicia sativa subsp. nigra,,Vicia,,sativa,nigra,subspecies,,B331:1,accepted,,,B331:1:5,Vicia sativa,,,,,,,Vicia,,Vicia sativa,5LRD7,2975035
B331:1:7,Vicia sativa subsp. segetali,,Vicia,,sativa,segetali,subspecies,,B331:1,accepted,,,B331:1:5,Vicia sativa,,,,,,,Vicia,,Vicia sativa,,6404750
B331:1:8,Vicia sepium,,Vicia,,sepium,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCWQ,2974786
B331:1:9,Vicia tenuifolia,,Vicia,,tenuifolia,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCY5,2975188
B331:1:10,Vicia tetrasperma,,Vicia,,tetrasperma,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCYC,11089237
B331:1:11,Vicia tetrasperma subsp. gracilis,,Vicia,,tetrasperma,gracilis,subspecies,,B331:1,accepted,,,B331:1:10,Vicia tetrasperma,,,,,,,Vicia,,Vicia tetrasperma,5LRDQ,10936730
B331:1:12,Vicia tetrasperma subsp. tetrasperm,,Vicia,,tetrasperma,tetrasperm,subspecies,,B331:1,accepted,,,B331:1:10,Vicia tetrasperma,,,,,,,Vicia,,Vicia tetrasperma,7MSR5,8171104
B331:1:13,Vicia villosa,,Vicia,,villosa,,species,,B331:1,accepted,,,,,,,,,,,Vicia,,,5BCZ6,9182154
