scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID
B155:1:1,Hydroptilidae,,,,,,family,,B155:1,accepted,,,,,,,,,Hydroptilidae,,,,,B8Y,7967
B155:1:2,Hydroptila Dalman,Dalman,,,,,genus,,B155:1,accepted,,,B155:1:1,Hydroptilidae,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae,4ZVF,1433231
B155:1:3,Hydroptila angulata Mosely,Mosely,Hydroptila,,angulata,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9CD,1433520
B155:1:4,Hydroptila cornuta Mosely,Mosely,Hydroptila,,cornuta,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,6MJL5,1433456
B155:1:5,Hydroptila forcipata (Eaton),(Eaton),Hydroptila,,forcipata,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9FP,1433314
B155:1:6,Hydroptila lotensis Mosely,Mosely,Hydroptila,,lotensis,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9HZ,1433316
B155:1:7,Hydroptila martini Marshall,Marshall,Hydroptila,,martini,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9J7,1433594
B155:1:8,Hydroptila occulta (Eaton),(Eaton),Hydroptila,,occulta,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9K5,1433270
B155:1:9,Hydroptila pulchricornis Pictet,Pictet,Hydroptila,,pulchricornis,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9L6,1433266
B155:1:10,Hydroptila simulans Mosely,Mosely,Hydroptila,,simulans,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9M9,1433551
B155:1:11,Hydroptila sparsa Curtis,Curtis,Hydroptila,,sparsa,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,6MLBD,1433480
B155:1:12,Hydroptila sylvestris Morton,Morton,Hydroptila,,sylvestris,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9MQ,1433376
B155:1:13,Hydroptila tigurina Ris,Ris,Hydroptila,,tigurina,,species,,B155:1,accepted,,,B155:1:2,Hydroptila Dalman,,,,,Hydroptilidae,,Hydroptila,,Hydroptilidae | Hydroptila,3N9N6,1433516
