scientificNameID,scientificName,scientificNameAuthorship,genericName,intragenericEpithet,specificEpithet,intraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B147:1:1,Plecoptera,,,,,,order,,B147:1,accepted,,,,,,,,Plecoptera,,,,,,9CHXG,787,9CHXG,787
B147:1:2,Taeniopterygidae,,,,,,family,,B147:1,accepted,,,B147:1:1,Plecoptera,,,,Plecoptera,Taeniopterygidae,,,,Plecoptera,8MPKC,2994,8MPKC,2994
B147:1:3,Taeniopteryx,,,,,,genus,,B147:1,accepted,,,B147:1:2,Taeniopterygidae,,,,Plecoptera,Taeniopterygidae,,Taeniopteryx,,Plecoptera | Taeniopterygidae,8MVF5,2001548,8MVF5,2001548
B147:1:4,Taeniopteryx nebulosa (L.),(L.),Taeniopteryx,,nebulosa,,species,,B147:1,accepted,,,B147:1:3,Taeniopteryx,,,,Plecoptera,Taeniopterygidae,,Taeniopteryx,,Plecoptera | Taeniopterygidae | Taeniopteryx,54HQQ,5151773,54HQQ,5151773
B147:1:5,Rhabdiopteryx,,,,,,genus,,B147:1,accepted,,,B147:1:2,Taeniopterygidae,,,,Plecoptera,Taeniopterygidae,,Rhabdiopteryx,,Plecoptera | Taeniopterygidae,8MTXT,2001441,8MTXT,2001441
B147:1:6,Rhabdiopteryx anglica Kimmins,Kimmins,Rhabdiopteryx,,anglica,,species,,B147:1,accepted,,,B147:1:5,Rhabdiopteryx,,,,Plecoptera,Taeniopterygidae,,Rhabdiopteryx,,Plecoptera | Taeniopterygidae | Rhabdiopteryx,78RXM,2001447,6X3XM,2001446
B147:1:7,Brachyptera Newport,Newport,,,,,genus,,B147:1,accepted,,,B147:1:2,Taeniopterygidae,,,,Plecoptera,Taeniopterygidae,,Brachyptera,,Plecoptera | Taeniopterygidae,8MQ9N,2001466,8MQ9N,2001466
B147:1:8,Brachyptera putata (Newman),(Newman),Brachyptera,,putata,,species,,B147:1,accepted,,,B147:1:7,Brachyptera Newport,,,,Plecoptera,Taeniopterygidae,,Brachyptera,,Plecoptera | Taeniopterygidae | Brachyptera,MYVW,2001517,MYVW,2001517
B147:1:9,Brachyptera risi (Morton),(Morton),Brachyptera,,risi,,species,,B147:1,accepted,,,B147:1:7,Brachyptera Newport,,,,Plecoptera,Taeniopterygidae,,Brachyptera,,Plecoptera | Taeniopterygidae | Brachyptera,MYVX,2001474,MYVX,2001474
B147:1:10,Nemouridae,,,,,,family,,B147:1,accepted,,,B147:1:1,Plecoptera,,,,Plecoptera,Nemouridae,,,,Plecoptera,8MPGQ,2997,8MPGQ,2997
B147:1:11,Protonemura Kempny,Kempny,,,,,genus,,B147:1,accepted,,,B147:1:10,Nemouridae,,,,Plecoptera,Nemouridae,,Protonemura,,Plecoptera | Nemouridae,8MTRH,2003179,8MTRH,2003179
B147:1:12,Protonemura meyeri (Pictet),(Pictet),Protonemura,,meyeri,,species,,B147:1,accepted,,,B147:1:11,Protonemura Kempny,,,,Plecoptera,Nemouridae,,Protonemura,,Plecoptera | Nemouridae | Protonemura,4N6DG,2003206,4N6DG,2003206
B147:1:13,Protonemura montana Kimmins,Kimmins,Protonemura,,montana,,species,,B147:1,accepted,,,B147:1:11,Protonemura Kempny,,,,Plecoptera,Nemouridae,,Protonemura,,Plecoptera | Nemouridae | Protonemura,4N6DN,2003262,4N6DN,2003262
B147:1:14,Protonemura praecox (Morton),(Morton),Protonemura,,praecox,,species,,B147:1,accepted,,,B147:1:11,Protonemura Kempny,,,,Plecoptera,Nemouridae,,Protonemura,,Plecoptera | Nemouridae | Protonemura,6VYHL,2003270,6VYHL,2003270
B147:1:15,Amphinemura Ris.,Ris.,,,,,genus,,B147:1,accepted,,,B147:1:10,Nemouridae,,,,Plecoptera,Nemouridae,,Amphinemura,,Plecoptera | Nemouridae,8MPZP,2002863,8MPZP,2002863
B147:1:16,Amphinemura sulcicollis Steph.,Steph.,Amphinemura,,sulcicollis,,species,,B147:1,accepted,,,B147:1:15,Amphinemura Ris.,,,,Plecoptera,Nemouridae,,Amphinemura,,Plecoptera | Nemouridae | Amphinemura,D3XH,2002879,D3XH,2002879
B147:1:17,Amphinemura cinerea (Olivier),(Olivier),Amphinemura,,cinerea,,species,,B147:1,synonym,B147:1:16,Amphinemura sulcicollis Steph.,,,,,,Plecoptera,Nemouridae,,Amphinemura,,Plecoptera | Nemouridae | Amphinemura,,11282902,,2002879
B147:1:18,Amphinemura standfussi Ris.,Ris.,Amphinemura,,standfussi,,species,,B147:1,accepted,,,B147:1:15,Amphinemura Ris.,,,,Plecoptera,Nemouridae,,Amphinemura,,Plecoptera | Nemouridae | Amphinemura,66G66,2003049,66G66,2003049
B147:1:19,Nemoura Pictet,Pictet,,,,,genus,,B147:1,accepted,,,B147:1:10,Nemouridae,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae,8MQT5,2001440,8MQT5,2001440
B147:1:20,Nemoura cinerea Retz,Retz,Nemoura,,cinerea,,species,,B147:1,accepted,,,B147:1:19,Nemoura Pictet,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae | Nemoura,469PR,2002881,469PR,2002881
B147:1:21,Nemoura variegata (Olivier),(Olivier),Nemoura,,variegata,,species,,B147:1,synonym,B147:1:20,Nemoura cinerea Retz,,,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae | Nemoura,469YP,8171636,MYVX,7044987
B147:1:22,Nemoura dubitans Morton,Morton,Nemoura,,dubitans,,species,,B147:1,accepted,,,B147:1:19,Nemoura Pictet,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae | Nemoura,469QN,2003497,469QN,2003497
B147:1:23,Nemoura erratica Claassen,Claassen,Nemoura,,erratica,,species,,B147:1,accepted,,,B147:1:19,Nemoura Pictet,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae | Nemoura,469QT,2003532,469QT,2003532
B147:1:24,Nemoura cambrica Stephens,Stephens,Nemoura,,cambrica,,species,,B147:1,accepted,,,B147:1:19,Nemoura Pictet,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae | Nemoura,469PB,2003529,469PB,2003529
B147:1:25,Nemoura avicularis Morton,Morton,Nemoura,,avicularis,,species,,B147:1,accepted,,,B147:1:19,Nemoura Pictet,,,,Plecoptera,Nemouridae,,Nemoura,,Plecoptera | Nemouridae | Nemoura,469NK,2003559,469NK,2003559
B147:1:26,Nemurella,,,,,,genus,,B147:1,accepted,,,B147:1:10,Nemouridae,,,,Plecoptera,Nemouridae,,Nemurella,,Plecoptera | Nemouridae,8MSZY,2002690,8MSZY,2002690
B147:1:27,Nemurella inconspicua (Pictet),(Pictet),Nemurella,,inconspicua,,species,,B147:1,accepted,,,B147:1:26,Nemurella,,,,Plecoptera,Nemouridae,,Nemurella,,Plecoptera | Nemouridae | Nemurella,,11269312,,4383502
B147:1:28,Leuctridae,,,,,,family,,B147:1,accepted,,,B147:1:1,Plecoptera,,,,Plecoptera,Leuctridae,,,,Plecoptera,8MPFF,2998,8MPFF,2998
B147:1:29,Leuctra Stephens,Stephens,,,,,genus,,B147:1,accepted,,,B147:1:28,Leuctridae,,,,Plecoptera,Leuctridae,,Leuctra,,Plecoptera | Leuctridae,8MRN5,10278948,8MRN5,10278948
