scientificNameID,scientificName,scientificNameAuthorship,genericName,infragenericEpithet,specificEpithet,infraspecificEpithet,taxonRank,taxonRemarks,collectionCode,taxonomicStatus,acceptedNameUsageID,acceptedNameUsage,parentNameUsageID,parentNameUsage,kingdom,phylum,class,order,family,subfamily,genus,subgenus,higherClassification,verbatimIdentification,dynamicProperties,colTaxonID,gbifTaxonID,colAcceptedTaxonID,gbifAcceptedTaxonID
B1626:4:1,Hylaeus,,,,,,genus,,B1626:4,accepted,,,,,,,,,,,Hylaeus,,,Hylaeus,,4ZZ9,1349360,4ZZ9,1349360
B1626:4:2,Hylaeus albaeus,,Hylaeus,,albaeus,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,albaeus,,V2Z72,,V2Z72,
B1626:4:3,Hylaeus apertus,,Hylaeus,,apertus,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,apertus,,V2VN8,,V2VN8,
B1626:4:4,Hylaeus aureaviridis,,Hylaeus,,aureaviridis,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,aureaviridis,,V26GX,,V26GX,
B1626:4:5,Hylaeus breviflavus,,Hylaeus,,breviflavus,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,breviflavus,,V33KR,,V33KR,
B1626:4:6,Hylaeus chuukensis,,Hylaeus,,chuukensis,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,chuukensis,,V34C5,,V34C5,
B1626:4:7,Hylaeus derectus,,Hylaeus,,derectus,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,derectus,,V2ZXG,,V2ZXG,
B1626:4:8,Hylaeus navai,,Hylaeus,,navai,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,navai,,V2WJH,,V2WJH,
B1626:4:9,Hylaeus veli,,Hylaeus,,veli,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,veli,,V2XDS,,V2XDS,
B1626:4:10,Hylaeus tuamotuensis,,Hylaeus,,tuamotuensis,,species,,B1626:4,accepted,,,B1626:4:1,Hylaeus,,,,,,,Hylaeus,,Hylaeus,tuamotuensis,,6MNKP,1349684,6MNKP,1349684
